labels,cik,conm,industry,Coord1,Coord2
1,1750,AAR CORP,Aerospace & Defense,-0.1769292241671745,0.011033243334849282
4,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.18788317990013484,0.012824842870879528
1,2034,ACETO CORP,Health Care Providers & Services,0.07077033132819849,-0.2747084184197898
1,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.2003271283464904,0.016667485700363974
8,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.21366809694965636,0.020719822961500465
1,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.1877227502444951,-0.030378162048545748
1,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.1319336560215604,0.13512549611326502
1,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.17692922416717577,0.0110332433348486
3,3116,AKORN INC,Pharmaceuticals,-0.20907314536895547,0.017105315545780455
2,3453,MATSON INC,Marine,0.19507112752250796,0.2459124450247012
5,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.17490107172439256,-0.24410199801981905
1,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.4118386060585051,-0.19638879879935392
1,4281,ARCONIC INC,Aerospace & Defense,-0.21157328851122084,0.01678388755508855
0,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.17692922416717438,0.011033243334849912
5,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.29021252020926336,0.07437471770599748
0,4962,AMERICAN EXPRESS CO,Consumer Finance,0.2666300402531765,-0.14289048035211693
2,4977,AFLAC INC,Insurance,0.2890940482741738,0.07458791922543163
1,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.17201849552193177,-0.24574568942695185
8,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.1916772590333671,0.020448818974651894
0,5513,UNUM GROUP,Insurance,0.17951804121883974,0.06209869427300233
1,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.2870062968460772,0.06897959758757957
3,5981,AMERICAN VANGUARD CORP,Chemicals,-0.19883016375723878,0.015281983047027544
1,6201,AMERICAN AIRLINES GROUP INC,Airlines,0.23324398971717133,0.2563259996574922
1,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.1769292241671754,0.011033243334848097
1,6284,ANALOGIC CORP,Health Care Equipment & Supplies,-0.19905340712468136,0.015707726260488566
0,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",-0.18286396662223442,-0.031517766040282016
1,6845,APOGEE ENTERPRISES INC,Building Products,0.2814448096509375,0.07542969028895229
1,6885,STAGE STORES INC,Specialty Retail,-0.19225801225162234,0.02607054842623846
1,6951,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,-0.19442852626699994,0.03735600970031876
1,6955,ENERPAC TOOL GROUP CORP,Machinery,-0.211178094625279,0.014008184832958575
1,7084,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.18853131299241693,0.013726214139396046
8,7332,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.20575812116992181,0.019015112987047673
2,7536,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",0.19345299873077004,0.04288876953595863
5,7789,ASSOCIATED BANC-CORP,Banks,0.16758805066656451,-0.24596196090339473
1,8411,ATWOOD OCEANICS,Energy Equipment & Services,0.2682982553729387,-0.14372904357768454
1,8670,AUTOMATIC DATA PROCESSING,IT Services,-0.21678267935975074,0.017833863572507873
5,8818,AVERY DENNISON CORP,Containers & Packaging,-0.19605010347001917,0.01597598666371574
1,8858,AVNET INC,"Electronic Equipment, Instruments & Components",0.2577081782808699,-0.14383844006599475
5,8868,AVON PRODUCTS,Personal Products,-0.20362995869598335,0.018608171476777825
1,8947,AZZ INC,Electrical Equipment,0.2795155290225182,-0.14691376267091857
0,9092,BADGER METER INC,"Electronic Equipment, Instruments & Components",-0.19028754395759437,0.01332971668279636
3,9326,BALCHEM CORP  -CL B,Chemicals,0.2882096553216667,0.07461747195546194
0,9342,BALDOR ELECTRIC CO,Electrical Equipment,0.2237157312820425,0.2527846116436552
4,9389,BALL CORP,Containers & Packaging,0.3473236299553164,0.03850910917211489
1,9631,BANK OF NOVA SCOTIA,Banks,0.06600693984072914,-0.2967388391945734
4,9892,BARD (C.R.) INC,Health Care Equipment & Supplies,-0.1769292241671754,0.011033243334848434
4,9984,BARNES GROUP INC,Machinery,0.07536385128978404,-0.33055574464890447
5,10456,BAXTER INTERNATIONAL INC,Health Care Equipment & Supplies,-0.03167295676853275,-0.3280735127053769
1,10795,BECTON DICKINSON & CO,Health Care Equipment & Supplies,0.27854280453298275,-0.14702444211199403
0,11199,BEMIS CO INC,Containers & Packaging,-0.20946376348568113,0.016573167529264746
0,11544,BERKLEY (W R) CORP,Insurance,0.29919031227929377,0.0754896085934991
0,12208,BIO-RAD LABORATORIES INC,Life Sciences Tools & Services,0.2888583971269236,0.07455578191991004
4,12355,BLACK & DECKER CORP,Household Durables,0.3022424107786963,0.0763810483820278
1,12659,BLOCK H & R INC,Diversified Consumer Services,0.1598978659722704,-0.415170525916969
4,12927,BOEING CO,Aerospace & Defense,-0.1925744579756312,0.014671222637523906
5,12978,OFFICEMAX INC,Specialty Retail,0.06648571564455763,-0.29654135706850465
3,13610,BOWNE & CO INC,Commercial Services & Supplies,0.3628415400059952,-0.17718414816632103
