labels,cik,conm,industry,Coord1,Coord2
0,1750,AAR CORP,Aerospace & Defense,-0.16232491057479553,-0.002469432670613525
8,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.17242392466208217,-0.003124994103234914
0,2034,ACETO CORP,Health Care Providers & Services,-0.05877774945191074,-0.054436943148217516
0,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.19001066925121993,-0.004082193582469487
1,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.19683149911641923,-0.003963607679553287
0,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.32058146756007444,-0.0465174795569576
0,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.19508203034086963,-0.018483142629482408
0,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.1623249105747939,-0.0024694326706156096
2,3116,AKORN INC,Pharmaceuticals,-0.19242803339312667,-0.05119936666221362
1,3453,MATSON INC,Marine,0.03632438252733831,0.2855771768304449
4,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.29809600991738117,-0.028649407715043998
0,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.21887693499515015,0.1215955648925044
0,4281,ARCONIC INC,Aerospace & Defense,-0.19429891626845097,-0.04678646413333432
1,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.16232491057479262,-0.002469432670613976
1,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.3241926058362711,-0.0441183260177842
4,4962,AMERICAN EXPRESS CO,Consumer Finance,0.3201267289737047,-0.04377026193766438
1,4977,AFLAC INC,Insurance,0.2366327680797362,0.11574308874299677
0,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.32388158718335186,-0.04409170090714037
2,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.1739797008199172,0.019856378605792962
1,5513,UNUM GROUP,Insurance,0.06065955137750516,0.2540143449562133
0,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.32125612310108403,-0.04341823367629453
2,5981,AMERICAN VANGUARD CORP,Chemicals,-0.1796452875252601,-0.0047993701368312346
0,6201,AMERICAN AIRLINES GROUP INC,Airlines,0.1740530728669924,0.3127353834137831
0,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.1623249105747926,-0.0024694326706136112
0,6284,ANALOGIC CORP,Health Care Equipment & Supplies,-0.18014296688665377,-0.021376628268204866
1,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",-0.16403330638119337,-0.06066749655821078
0,6845,APOGEE ENTERPRISES INC,Building Products,0.3109684819530899,-0.04191533726294957
7,6885,STAGE STORES INC,Specialty Retail,-0.16326090281528027,0.1174308773657393
0,6951,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,-0.1622361182176057,0.1611083355413079
0,6955,ENERPAC TOOL GROUP CORP,Machinery,-0.18486322942422748,-0.03215319742904447
0,7084,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.17146785919151503,-0.0062691104440415835
3,7332,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.1903665892807593,-0.0041347071948703695
1,7536,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",0.1196967559050406,-0.20703744611094935
1,7789,ASSOCIATED BANC-CORP,Banks,0.3129672803926709,-0.04436257859678182
0,8411,ATWOOD OCEANICS,Energy Equipment & Services,0.31474711331335,-0.04170839120749817
0,8670,AUTOMATIC DATA PROCESSING,IT Services,-0.19962946106545307,-0.06618838857326328
1,8818,AVERY DENNISON CORP,Containers & Packaging,-0.18285985444220584,-0.004218892783435379
0,8858,AVNET INC,"Electronic Equipment, Instruments & Components",0.3089342139178491,-0.04592572620667177
6,8868,AVON PRODUCTS,Personal Products,-0.18971725304443757,-0.004089538189000129
0,8947,AZZ INC,Electrical Equipment,0.22878261587306806,-0.10998843551849835
1,9092,BADGER METER INC,"Electronic Equipment, Instruments & Components",-0.17193187259965867,0.015881704223287125
4,9326,BALCHEM CORP  -CL B,Chemicals,0.3231826591823421,-0.044031868369174706
