labels,cik,conm,industry,Coord1,Coord2
1,1750,AAR CORP,Aerospace & Defense,-0.16996072168521462,-0.010995957294249039
2,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.1797617312254175,-0.01648241121293915
1,2034,ACETO CORP,Health Care Providers & Services,-0.06281660893454924,0.23060609470698765
1,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.19708069849254206,-0.044174798971755525
7,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.20100893218042648,-0.04989980009076037
1,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.22225267446101696,0.20169823209380103
1,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.19633727712734073,-0.04933248578014131
1,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.1699607216852197,-0.010995957294247587
3,3116,AKORN INC,Pharmaceuticals,-0.19947061182533676,-0.0644251458653411
7,3453,MATSON INC,Marine,0.11293984233828137,-0.14812362094784226
3,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.20088190604532602,0.18438167150831294
1,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.22949756225407775,-0.2031836063459388
1,4281,ARCONIC INC,Aerospace & Defense,-0.20424323331861657,-0.0750843609514153
0,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.16996072168521903,-0.01099595729424933
0,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.3164585082772225,-0.012929239359617761
3,4962,AMERICAN EXPRESS CO,Consumer Finance,0.31352827307140374,-0.013911498647181159
7,4977,AFLAC INC,Insurance,0.23858321812106995,-0.12460338668238678
1,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.22578423945446865,0.20161326532675844
3,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.18057062901624543,-0.021706296719614823
0,5513,UNUM GROUP,Insurance,0.13326135022531335,-0.10035870484742501
1,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.31502048901571783,-0.014637222323315923
