labels,cik,conm,industry,Coord1,Coord2
0,1750,AAR CORP,Aerospace & Defense,-0.13878769541058567,-0.13999508954124795
3,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.1461975505773429,-0.15222100229957894
0,2034,ACETO CORP,Health Care Providers & Services,0.3277431449447418,-0.018360014937212035
0,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.14830511631968946,-0.1557700364575006
3,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.1515953953033634,-0.16279876008419436
0,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.326904719830876,-0.01800981015356459
0,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.1654272204793286,-0.18686951568623741
0,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.1387876954105871,-0.13999508954125006
2,3116,AKORN INC,Pharmaceuticals,-0.1636262394978787,-0.18615410740869803
3,3453,MATSON INC,Marine,-0.2743608444084189,0.2982099901641329
4,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.3294602166097615,-0.01724043718178482
0,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.045946565807446334,0.23196996188772115
0,4281,ARCONIC INC,Aerospace & Defense,-0.1624274114233086,-0.18375257372821804
3,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.13878769541058772,-0.1399950895412507
3,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.32812372811578566,-0.01790149376620603
3,4962,AMERICAN EXPRESS CO,Consumer Finance,0.32698085869047727,-0.01821467158004584
3,4977,AFLAC INC,Insurance,0.32775784134306696,-0.01801152074182878
0,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.32655573086756656,-0.018256287960068496
1,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.1545856776808683,-0.13905505651961705
3,5513,UNUM GROUP,Insurance,0.21650633766031144,0.08605149586074097
0,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.3286132636093374,-0.017826722398689904
2,5981,AMERICAN VANGUARD CORP,Chemicals,-0.15376139793276322,-0.16541655226279606
0,6201,AMERICAN AIRLINES GROUP INC,Airlines,-0.277408561807838,0.3110148752814234
0,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.13878769541058855,-0.1399950895412505
0,6284,ANALOGIC CORP,Health Care Equipment & Supplies,-0.16318413307494842,-0.18533765591530998
1,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",-0.1479496949849375,-0.15515738847076552
0,6845,APOGEE ENTERPRISES INC,Building Products,0.2191507867075278,0.08917829381480619
2,6885,STAGE STORES INC,Specialty Retail,-0.1519866668323017,-0.13922501750711883
0,6951,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,-0.2678190937786888,0.2811108441681813
0,6955,ENERPAC TOOL GROUP CORP,Machinery,-0.152990136468649,-0.16503910190289758
0,7084,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.14588048985494426,-0.15163333912352153
3,7332,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.16112470175481425,-0.17929876848075116
3,7536,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",0.33117827060374744,-0.016999410272987247
3,7789,ASSOCIATED BANC-CORP,Banks,0.32909669034944833,-0.01754489610034915
0,8411,ATWOOD OCEANICS,Energy Equipment & Services,0.32902034156328913,-0.017667929752867902
0,8670,AUTOMATIC DATA PROCESSING,IT Services,-0.16602415978864452,-0.1906164853329466
1,8818,AVERY DENNISON CORP,Containers & Packaging,-0.16137239964486158,-0.179745023618752
0,8858,AVNET INC,"Electronic Equipment, Instruments & Components",0.20323503143545396,0.08727102592159508
3,8868,AVON PRODUCTS,Personal Products,-0.16185108303070195,-0.18057938805498266
0,8947,AZZ INC,Electrical Equipment,0.33634972660924695,-0.015723432423924023
4,9092,BADGER METER INC,"Electronic Equipment, Instruments & Components",-0.15295620716688854,-0.16372414986107175
8,9326,BALCHEM CORP  -CL B,Chemicals,0.09239171927978027,0.09472329288157731
2,9342,BALDOR ELECTRIC CO,Electrical Equipment,-0.022117332430592888,0.21260781067517
3,9389,BALL CORP,Containers & Packaging,-0.23621109914154154,0.2410691579448577
0,9631,BANK OF NOVA SCOTIA,Banks,0.32590772067571655,-0.01847921766755508
3,9892,BARD (C.R.) INC,Health Care Equipment & Supplies,-0.138787695410588,-0.1399950895412503
3,9984,BARNES GROUP INC,Machinery,0.37701957062800817,-0.005010315672576904
3,10456,BAXTER INTERNATIONAL INC,Health Care Equipment & Supplies,0.32529326850856144,-0.01853695510570782
0,10795,BECTON DICKINSON & CO,Health Care Equipment & Supplies,0.3383132765538504,-0.015376428888224975
4,11199,BEMIS CO INC,Containers & Packaging,-0.16378560466021272,-0.18645468946212349
3,11544,BERKLEY (W R) CORP,Insurance,0.07780352621407725,0.17254802540437092
3,12208,BIO-RAD LABORATORIES INC,Life Sciences Tools & Services,0.3275219261056057,-0.01807320342943954
3,12355,BLACK & DECKER CORP,Household Durables,0.3387784123447658,-0.015218660248201968
0,12659,BLOCK H & R INC,Diversified Consumer Services,0.2429710646860907,-0.06604732042647052
3,12927,BOEING CO,Aerospace & Defense,-0.15278983903382662,-0.1637706149985984
6,12978,OFFICEMAX INC,Specialty Retail,0.32623923457636217,-0.018360962630237454
2,13610,BOWNE & CO INC,Commercial Services & Supplies,0.4312396053718684,0.009292944691460425
0,14195,BRIGGS & STRATTON,Machinery,-0.23973002902871535,0.2541615751846502
