labels,cik,conm,industry,Coord1,Coord2
0,1750,AAR CORP,Aerospace & Defense,-0.15573182250750206,-0.0018116557667311759
4,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.16547947473901783,-0.0025792222555945732
0,2034,ACETO CORP,Health Care Providers & Services,-0.054632077350862736,-0.12248202532067495
0,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.182926009322118,-0.008405203511797042
1,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.19022440417387526,-0.009760815739426679
0,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.33094079148541833,-0.0422991489757292
0,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.1874273219985462,-0.009477090699162796
4,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.15573182250749706,-0.0018116557667315302
6,3116,AKORN INC,Pharmaceuticals,-0.18916077582561905,-0.17030833642255452
1,3453,MATSON INC,Marine,0.04223852129715382,0.255402458882448
5,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.30351160793718157,-0.03397637369903427
4,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.22172393695433001,0.07677685438833091
0,4281,ARCONIC INC,Aerospace & Defense,-0.18477192381231108,-0.09816057158505362
1,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.15573182250749754,-0.0018116557667310037
1,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.33187407799501173,-0.04116967745144786
5,4962,AMERICAN EXPRESS CO,Consumer Finance,0.32779910539478235,-0.0408407584211446
1,4977,AFLAC INC,Insurance,0.2405823118711602,0.10425683998459936
0,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.33156236356497326,-0.04114451683857661
6,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.16698272031475767,0.028713815619711508
1,5513,UNUM GROUP,Insurance,0.1604563028337352,0.2898921057600736
0,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.32453780789839703,-0.04030701230278164
6,5981,AMERICAN VANGUARD CORP,Chemicals,-0.1730732616401792,-0.0007148209953322394
0,6201,AMERICAN AIRLINES GROUP INC,Airlines,0.17030173128105544,0.290416046049812
0,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.15573182250749665,-0.0018116557667304238
0,6284,ANALOGIC CORP,Health Care Equipment & Supplies,-0.17327114843462585,-0.04673459874836033
1,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",-0.1618079615730267,-0.0013962980399813045
0,6845,APOGEE ENTERPRISES INC,Building Products,0.32034929538051576,-0.03870009243713404
7,6885,STAGE STORES INC,Specialty Retail,-0.1555642701742561,0.11180727230643754
0,6951,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,-0.15380482300365378,0.15628108341955285
0,6955,ENERPAC TOOL GROUP CORP,Machinery,-0.17365978602051532,-0.04649029922346226
0,7084,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.16381036502615837,-0.005554595676892918
3,7332,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.1837187891712138,-0.008588576101020774
1,7536,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",0.13203881450230814,-0.2384126815544251
1,7789,ASSOCIATED BANC-CORP,Banks,0.3204463380326823,-0.0422443096156765
4,8411,ATWOOD OCEANICS,Energy Equipment & Services,0.32206422633602755,-0.03999431335771123
0,8670,AUTOMATIC DATA PROCESSING,IT Services,-0.19199952087099798,-0.1846168645066566
1,8818,AVERY DENNISON CORP,Containers & Packaging,-0.18000468308233958,-0.006966718191592437
0,8858,AVNET INC,"Electronic Equipment, Instruments & Components",0.32090519502702664,-0.04069606339681155
3,8868,AVON PRODUCTS,Personal Products,-0.18303471357362688,-0.00841907587131901
0,8947,AZZ INC,Electrical Equipment,0.23765300037342207,-0.1261685495838407
1,9092,BADGER METER INC,"Electronic Equipment, Instruments & Components",-0.16509812010158217,0.023569900107254956
5,9326,BALCHEM CORP  -CL B,Chemicals,0.33086187199823025,-0.04108797535241746
9,9342,BALDOR ELECTRIC CO,Electrical Equipment,0.23732056079470523,0.10191312263559148
1,9389,BALL CORP,Containers & Packaging,0.5194010655802215,-0.05630626877702992
0,9631,BANK OF NOVA SCOTIA,Banks,0.3281618754621737,-0.040870040085217225
3,9892,BARD (C.R.) INC,Health Care Equipment & Supplies,-0.15573182250749645,-0.001811655766730716
3,9984,BARNES GROUP INC,Machinery,0.23241101061567482,-0.13174917172187303
1,10456,BAXTER INTERNATIONAL INC,Health Care Equipment & Supplies,0.23237601070974792,-0.154804346216929
4,10795,BECTON DICKINSON & CO,Health Care Equipment & Supplies,0.34078539703187427,-0.041888971224413124
1,11199,BEMIS CO INC,Containers & Packaging,-0.189160627788109,-0.17030759024815928
1,11544,BERKLEY (W R) CORP,Insurance,0.3443513926089971,-0.04217680722292646
1,12208,BIO-RAD LABORATORIES INC,Life Sciences Tools & Services,0.32836080675266094,-0.0408860971961682
8,12355,BLACK & DECKER CORP,Household Durables,0.3422707993384224,-0.04200886824807809
0,12659,BLOCK H & R INC,Diversified Consumer Services,-0.012451501071650297,-0.0044960336026063944
3,12927,BOEING CO,Aerospace & Defense,-0.16281065850478588,0.00013253253014355667
1,12978,OFFICEMAX INC,Specialty Retail,0.2275716669178222,-0.12298163630922096
9,13610,BOWNE & CO INC,Commercial Services & Supplies,0.3227380053813148,-0.04368798587862007
0,14195,BRIGGS & STRATTON,Machinery,0.5084033209145836,-0.05328633993410694
6,14272,BRISTOL-MYERS SQUIBB CO,Pharmaceuticals,-0.18257884576021846,-0.008319923985817873
0,14693,BROWN FORMAN CORP,Beverages,0.17736860283244935,0.3044454350993451
7,14707,CALERES INC,Specialty Retail,-0.16314422938483422,9.456225964065607e-05
1,14930,BRUNSWICK CORP,Leisure Products,-0.14479946506328423,0.2907549036511252
8,15615,MASTEC INC,Construction & Engineering,0.23137526795151947,-0.036129745728224166
4,16040,CABOT CORP,Chemicals,0.026395256977939974,-0.12017980396881765
0,16058,CACI INTL INC  -CL A,IT Services,-0.18855069657607681,-0.16726180528162174
0,16160,CAL-MAINE FOODS INC,Food Products,-0.17974212378165838,-0.007554632347260627
0,16732,CAMPBELL SOUP CO,Food Products,-0.16619538979231005,-0.002551904970875873
0,16868,CANADIAN NATIONAL RAILWAY CO,Road & Rail,-0.16299191383951042,-0.001403392342853728
4,16873,NEXEN INC,"Oil, Gas & Consumable Fuels",-0.15573182250749681,-0.0018116557667309263
0,16875,CANADIAN PACIFIC RAILWAY LTD,Road & Rail,-0.14712887318556464,-0.13037263842529115
0,16918,CONSTELLATION BRANDS,Beverages,-0.15573182250749681,-0.0018116557667309263
0,16988,CANON INC,"Technology Hardware, Storage & Peripherals",-0.1650602632813964,0.023462811149358873
0,17843,CARPENTER TECHNOLOGY CORP,Metals & Mining,-0.15573182250749681,-0.0018116557667309263
7,18061,CASCADE CORP,Machinery,-0.18283243439402197,-0.008382051556472994
0,18172,CASTLE (A M) & CO,Trading Companies & Distributors,-0.15850007830295879,0.2357853214413893
1,18230,CATERPILLAR INC,Machinery,-0.15573182250749681,-0.0018116557667309263
7,18255,CATO CORP  -CL A,Specialty Retail,0.32824760156342186,-0.0408769596277173
9,18349,SYNOVUS FINANCIAL CORP,Banks,-0.14357161271362476,0.2769920381628844
1,18396,CDI CORP,Professional Services,0.37661625357240425,-0.044781125784583375
0,18498,GENESCO INC,Specialty Retail,0.3654245647238441,-0.03962973624213852
9,18808,CENTRAL VERMONT PUB SERV,Electric Utilities,-0.16779764950443438,0.07654622706581993
1,18926,CENTURYLINK INC,Diversified Telecommunication Services,0.4465360181948962,-0.0467860664984401
9,18937,CERADYNE INC,Aerospace & Defense,0.3287276790996942,-0.04044169961665305
8,19411,MAGELLAN HEALTH INC,Health Care Providers & Services,0.4481664380076109,-0.057476061498798386
0,19446,CANTEL MEDICAL CORP,Health Care Equipment & Supplies,-0.04320786861314312,0.07284077920259552
4,19520,CHATTEM INC,Personal Products,-0.1628827589797116,-0.0014073809990243725
1,19584,CHEMED CORP,Health Care Providers & Services,-0.14780938894309714,-0.16243489221398305
1,19612,TCF FINANCIAL CORP,Banks,0.3277991053947839,-0.04084075842114339
3,19617,JPMORGAN CHASE & CO,Banks,0.3421506801362106,-0.04199917260214656
9,20171,CHUBB CORP,Insurance,0.22995022942095594,-0.15384809959150142
1,20212,CHURCHILL DOWNS INC,"Hotels, Restaurants & Leisure",0.3958926788161701,-0.04539890473845427
1,20286,CINCINNATI FINANCIAL CORP,Insurance,0.32996763842649574,-0.045089160473473215
1,20520,FRONTIER COMMUNICATIONS CORP,Diversified Telecommunication Services,0.3277991053947839,-0.04084075842114339
4,20740,CLARCOR INC,Machinery,0.25051869203151067,-0.019704831041535163
0,21076,CLOROX CO/DE,Household Products,-0.14947104942035208,-0.12874558683027665
3,21344,COCA-COLA CO,Beverages,-0.1797001779997328,-0.00690204749879576
4,21510,COHERENT INC,"Electronic Equipment, Instruments & Components",0.23164369197218015,-0.1545156650712825
1,21535,COHU INC,Semiconductors & Semiconductor Equipment,-0.18810476483969882,-0.16491297669831703
1,21665,COLGATE-PALMOLIVE CO,Household Products,0.34213623571067064,-0.04237802521546983
1,22356,COMMERCE BANCSHARES INC,Banks,0.3247641987593638,-0.04051986475050559
0,22444,COMMERCIAL METALS,Metals & Mining,0.32771170577060016,-0.041609016818898746
0,23197,COMTECH TELECOMMUN,Communications Equipment,-0.16485401150091067,-0.010285220111732756
0,23217,CONAGRA BRANDS INC,Food Products,-0.1715838784098047,-0.004871991159988051
0,23666,HILLSHIRE BRANDS CO,Food Products,-0.16625347311401795,-0.0025544553430294392
1,23675,CON-WAY INC,Road & Rail,-0.1860235974489646,-0.009209803745703803
1,24491,COOPER TIRE & RUBBER CO,Auto Components,0.367780828508673,-0.04333272842194844
5,24545,MOLSON COORS BEVERAGE CO,Beverages,0.31957747610540926,-0.036383003073014765
3,24741,CORNING INC,"Electronic Equipment, Instruments & Components",0.23371006673190545,0.1213920508484573
1,25232,COUSINS PROPERTIES INC,"Equity Real Estate 
Investment Trusts 
(REITs)",0.2286206630852317,-0.12694255501075946
1,25445,CRANE CO,Machinery,0.3338628818459639,-0.04133020747172064
3,26058,CTS CORP,"Electronic Equipment, Instruments & Components",0.32902515208584987,-0.04093972107152092
4,26076,CUBIC CORP,Aerospace & Defense,0.13446444899704307,-0.24068204700872425
3,26172,CUMMINS INC,Machinery,-0.18828948615091287,-0.16594094570997325
1,26324,CURTISS-WRIGHT CORP,Aerospace & Defense,0.03001375226261766,-0.16148056931953167
0,26780,DANA INC,Auto Components,0.3271807000181211,-0.039798324080915555
7,27419,TARGET CORP,Multiline Retail,-0.15573182250749681,-0.0018116557667309263
0,27904,DELTA AIR LINES INC,Airlines,-0.14477415145519112,0.29143233441242583
1,27996,DELUXE CORP,Commercial Services & Supplies,-0.15573182250749681,-0.0018116557667309263
6,28412,COMERICA INC,Banks,0.3302337774925188,-0.04103727753036472
3,28823,DIEBOLD NIXDORF INC,"Technology Hardware, Storage & Peripherals",0.16124354800711718,0.29030435053917447
0,28917,DILLARDS INC  -CL A,Multiline Retail,0.2133515214704412,-0.1166497125851776
6,29002,DIODES INC,Semiconductors & Semiconductor Equipment,-0.16782060907262247,0.10054943232969517
0,29534,DOLLAR GENERAL CORP,Multiline Retail,0.1592899563309305,0.28759225261217286
0,29644,DONALDSON CO INC,Machinery,-0.15573182250749681,-0.0018116557667309263
3,29669,DONNELLEY (R R) & SONS CO,Commercial Services & Supplies,-0.1629877295425029,-0.0014036276422934857
3,29905,DOVER CORP,Machinery,0.029194428795310458,-0.19459663306395542
1,29989,OMNICOM GROUP,Media,0.20870096928024948,-0.14032334114191128
3,30554,DU PONT (E I) DE NEMOURS,Chemicals,0.32792487268476195,-0.04065062740059944
3,30625,FLOWSERVE CORP,Machinery,0.25848482329784517,-0.11961327573298992
8,30697,WENDY'S CO,"Hotels, Restaurants & Leisure",0.22831004283352915,-0.08309902362778097
0,31235,EASTMAN KODAK CO,"Technology Hardware, Storage & Peripherals",-0.04149508988278035,0.07397709816722507
1,31462,ECOLAB INC,Chemicals,-0.15573182250749681,-0.0018116557667309263
1,31791,PERKINELMER INC,Life Sciences Tools & Services,0.32169794564300913,-0.0403482919075823
1,31978,EL PASO ELECTRIC CO,Electric Utilities,0.3174918363395492,-0.04070504164607356
