labels,cik,conm,industry,Coord1,Coord2,2,3,4
0,1750,AAR CORP,Aerospace & Defense,-0.13453309242184205,-0.009610858093080807,-0.016179470043002703,-0.022638151079373173,-0.009407716934650952
7,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.14352521268179555,-0.015389850893698261,-0.032677433577593576,-0.015536533814311323,-0.01312761155408315
3,2034,ACETO CORP,Health Care Providers & Services,-0.022387519098059264,-0.008814444290684188,-0.031171423727320888,-0.07987098407915942,0.30175288118634713
3,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.15825095247133258,-0.045127893277417355,-0.16823454309420782,0.3790288021397072,0.04377243021268815
1,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.1636709634168156,-0.05024587840890042,-0.18737232784002805,0.41605120059988654,0.047545410684927875
3,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.3029927752884847,-0.03860233493684577,-0.0028201395430944133,0.0015741781570070327,-0.005161318720739284
0,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.16230155940856372,-0.051225495760202445,-0.19427589513917654,0.44786982764644323,0.052758467047636606
2,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.13453309242184025,-0.009610858093074067,-0.016179470043002787,-0.022638151079372004,-0.0094077169346491
9,3116,AKORN INC,Pharmaceuticals,-0.16374410149805102,-0.1061828110303354,0.3954545434572217,0.1098685172388535,0.031594887148518894
1,3453,MATSON INC,Marine,-0.023351903902811843,0.27919536176203613,0.031710730276128675,0.003959488546252336,0.13948074139351715
8,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.26775024098137706,-0.03500746098889474,-0.004242607551557704,-0.0024104599308314217,0.020600637484667672
0,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.14462127460522264,0.08342104240384036,-0.04536582606610426,0.1129402764929159,0.277561418181917
0,4281,ARCONIC INC,Aerospace & Defense,-0.15919150468163146,-0.0595662079947517,0.17173945120396802,0.00585991343451665,-0.02408956702242404
1,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.1345330924218429,-0.009610858093081246,-0.016179470043003876,-0.022638151079371484,-0.009407716934650758
1,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.3023783285547267,-0.038561620273860786,-0.0028389009412147304,0.0015401751694900676,-0.00516728222073361
6,4962,AMERICAN EXPRESS CO,Consumer Finance,0.29872701492753134,-0.038319675780324594,-0.002950389447619512,0.001338114413289294,-0.005202719969240036
1,4977,AFLAC INC,Insurance,0.19651839365374776,0.12510278297564106,0.019724027249531557,0.009185300451815575,0.10234061227789495
0,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.30209902185555276,-0.03854311276539401,-0.0028474292381234032,0.0015247185616469065,-0.005169993026095319
4,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.1450719055140082,0.015998134470082893,-0.023567255973464873,-0.04632378450692992,-0.012041800580131637
1,5513,UNUM GROUP,Insurance,0.1015021324594977,0.32448153284415987,0.05327779798580069,0.03648179275256486,0.05527696873817947
0,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.29409444219244985,-0.04008129258129519,-0.0034267839307926384,0.000989706999810343,-0.008253061059501519
4,5981,AMERICAN VANGUARD CORP,Chemicals,-0.14899637788535366,-0.016103489135918157,-0.03303764165707291,-0.0739490785981701,-0.0604220996694914
0,6201,AMERICAN AIRLINES GROUP INC,Airlines,0.10764771422513503,0.32254528573992114,0.053461314200791775,0.03712212403534067,0.05215222507210821
0,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.13453309242184336,-0.009610858093080998,-0.01617947004300319,-0.022638151079371338,-0.009407716934650515
