labels,cik,conm,industry,Coord1,Coord2,2,3,4
0,1750,AAR CORP,Aerospace & Defense,-0.1769292241671745,0.011033243334849282,0.00347650552851987,-0.002982491283499298,-0.023683273518350097
4,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.18788317990013484,0.012824842870879528,0.005094039528509228,-0.005281728218585792,-0.04630558072576444
9,2034,ACETO CORP,Health Care Providers & Services,0.07077033132819849,-0.2747084184197898,-0.12265431842131892,0.023484047760282754,0.06983292037286924
9,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.2003271283464904,0.016667485700363974,0.010125611960518649,-0.009985124770192368,-0.17863865103302082
8,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.21366809694965636,0.020719822961500465,0.02058180958378119,-0.01732341023164708,-0.25523965369939566
0,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.1877227502444951,-0.030378162048545748,-0.09704771188264273,0.13341193645566687,0.05072564997550527
0,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.1319336560215604,0.13512549611326502,0.06460757482345553,0.14509242235245426,0.07462100944468542
6,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.17692922416717577,0.0110332433348486,0.003476505528521131,-0.00298249128349824,-0.02368327351834871
2,3116,AKORN INC,Pharmaceuticals,-0.20907314536895547,0.017105315545780455,0.2251233444542922,0.02848610945724862,0.24884167340060928
7,3453,MATSON INC,Marine,0.19507112752250796,0.2459124450247012,-0.06051197379868623,-0.08973056397723185,0.04925491416457729
1,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.17490107172439256,-0.24410199801981905,-0.05732266099207235,-0.06715682733592411,0.04539679432506477
6,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.4118386060585051,-0.19638879879935392,0.10547527712916917,-0.11681772389129119,-0.04523799106575452
0,4281,ARCONIC INC,Aerospace & Defense,-0.21157328851122084,0.01678388755508855,0.25707978671206455,0.03232480668446982,0.29105330638770355
3,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.17692922416717438,0.011033243334849912,0.0034765055285219007,-0.0029824912834986402,-0.023683273518348726
1,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.29021252020926336,0.07437471770599748,0.03852877244764331,0.10682916847824876,-0.03173212415595108
3,4962,AMERICAN EXPRESS CO,Consumer Finance,0.2666300402531765,-0.14289048035211693,0.08074421874956034,-0.08996193101493476,-0.03999964538780419
