labels,cik,conm,industry,Coord1,Coord2,2,3,4
2,1750,AAR CORP,Aerospace & Defense,-0.13071739299561963,-0.14812592617545955,-0.013128044396106427,-0.015217150227792705,-0.03713676496513985
0,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.13725572014936696,-0.1597049641620423,-0.015855258908612453,-0.023978658047108675,-0.05673466531131526
2,2034,ACETO CORP,Health Care Providers & Services,0.330641590917448,-0.008874843082464431,0.03299608653524296,0.0004783701683448197,-0.0029203796984589524
2,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.1424656187240326,-0.17072220045233116,-0.02331697075773055,-0.09411511346350883,0.06517067370756054
0,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.136793340168008,-0.1601980252569666,-0.020250282002510958,-0.08172171226018846,0.07224535898411445
5,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.32807164374396314,-0.009318261619439577,0.03210480386409703,0.0003797240958325448,-0.0030042239695890582
2,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.15608262103132653,-0.19847324802824326,-0.04454317035664115,-0.30342115348175897,0.4407244072531587
4,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.13071739299562118,-0.14812592617546053,-0.013128044396107031,-0.015217150227798727,-0.03713676496513324
7,3116,AKORN INC,Pharmaceuticals,-0.15442497427058346,-0.19772236371573657,-0.049937340790187475,0.41056957638584957,0.1860605079380953
9,3453,MATSON INC,Marine,-0.2871360973020023,0.29115745503787144,0.10475770180824089,0.004105650584337502,0.0057840312850705525
6,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.2126092385583982,0.023678986666699358,0.22102125098980618,0.007619235604481419,0.03687300300628418
4,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,-0.07587093799065305,0.16429936157695424,-0.13393757619398106,-0.004238407386205142,0.012849706130686124
2,4281,ARCONIC INC,Aerospace & Defense,-0.15423342964015,-0.1973230519439595,-0.04963410217476172,0.40717081329999577,0.18427439513901608
0,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.13071739299561988,-0.14812592617545864,-0.01312804439610595,-0.01521715022779322,-0.037136764965140415
0,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.32994423997173855,-0.008904021474894526,0.032262984033455726,0.0004295352901336524,-0.002955645037060724
0,4962,AMERICAN EXPRESS CO,Consumer Finance,0.3288870617901477,-0.009218629219330629,0.032241225651976735,0.0003996547092817459,-0.0030152788106283146
0,4977,AFLAC INC,Insurance,0.329653761657017,-0.008986907779352318,0.03231690945561277,0.00042570624586179596,-0.0029583582594462196
2,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.32805971386838023,-0.009482105270187072,0.03185415567115821,0.0003525192577949902,-0.0030400346534406905
8,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.14396815098664326,-0.15810727651007705,-0.008077486470082364,-0.02746758446146388,-0.08674399021802916
0,5513,UNUM GROUP,Insurance,0.22108686830047342,0.08697138042918309,-0.12137778350991422,-0.0030163068149400545,0.014580722053724415
2,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.33094225660651144,-0.00857506092120448,0.032162532750870776,0.00045400643194424466,-0.0028882879131537378
7,5981,AMERICAN VANGUARD CORP,Chemicals,-0.14495495604006572,-0.17414114536263398,-0.01812018113038254,-0.04008556559567311,-0.1340336655083162
2,6201,AMERICAN AIRLINES GROUP INC,Airlines,-0.2898454174837301,0.3017962514262404,0.09932151722025992,0.004378368552355476,0.007240815275182462
4,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.13071739299561935,-0.1481259261754596,-0.01312804439610571,-0.015217150227793477,-0.03713676496514056
2,6284,ANALOGIC CORP,Health Care Equipment & Supplies,-0.15405510236789527,-0.1969502422080775,-0.049356666354300395,0.4039839478569292,0.1826057383791086
9,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",-0.13899307731478705,-0.1636364470701216,-0.018379580751544645,-0.034050442543747776,-0.03372521630393941
2,6845,APOGEE ENTERPRISES INC,Building Products,0.10380447947968964,0.12407297123492819,0.07287762084191587,0.004587369872608807,0.05554604912514665
3,6885,STAGE STORES INC,Specialty Retail,-0.14180071096087046,-0.15648610343616973,-0.008913502060103258,-0.02546910567182876,-0.07864724302409822
2,6951,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,-0.27309335730994466,0.2623426236158633,-0.019095984214992524,-0.0016336087161168509,-0.026901369267694993
2,6955,ENERPAC TOOL GROUP CORP,Machinery,-0.14253891920234438,-0.17112574585338627,-0.023854052663089726,0.01797139249291303,-0.05943430439988274
5,7084,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.13745932264658506,-0.1608785270364708,-0.017818231338395957,-0.011561699010575709,-0.05068074597138603
0,7332,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.147870350973741,-0.18203263844608913,-0.03416472168162805,-0.2090801006845825,0.2841483518290183
0,7536,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",0.3331778441311933,-0.0077854078494497955,0.03207434723600305,0.0005202743230550608,-0.0027285864979462
0,7789,ASSOCIATED BANC-CORP,Banks,0.33145088557503355,-0.008251984730082824,0.03167407548251475,0.0004499694237458443,-0.002894436815408492
4,8411,ATWOOD OCEANICS,Energy Equipment & Services,0.3307533051304391,-0.00866457559576864,0.03247291569352382,0.0004652158107771247,-0.002869722475051756
