labels,cik,conm,industry,Coord1,Coord2,2,3,4
1,1750,AAR CORP,Aerospace & Defense,-0.13878769541058567,-0.13999508954124795,-0.00557384676298632,-0.015117629120076616,-0.0034489684617631834
0,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.1461975505773429,-0.15222100229957894,-0.00835805250457623,-0.02586151139321575,-0.007795618159381613
1,2034,ACETO CORP,Health Care Providers & Services,0.3277431449447418,-0.018360014937212035,0.03437606121609336,0.0022721952553906833,-0.0018604295881362724
9,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.14830511631968946,-0.1557700364575006,-0.00876756733364732,-0.04777400775689272,-0.008257882239869509
0,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.1515953953033634,-0.16279876008419436,-0.019801163421094888,-0.14832576132635863,-0.034559303660105685
9,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.326904719830876,-0.01800981015356459,0.03255128894575944,0.002422833140283755,-0.0036023845588297482
1,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.1654272204793286,-0.18686951568623741,-0.03496109069471964,-0.2909781234089223,-0.0674921502296938
3,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.1387876954105871,-0.13999508954125006,-0.005573846762985025,-0.015117629120075804,-0.0034489684617620654
4,3116,AKORN INC,Pharmaceuticals,-0.1636262394978787,-0.18615410740869803,-0.06375463958546437,0.4027663220654148,0.06388327820555706
0,3453,MATSON INC,Marine,-0.2743608444084189,0.2982099901641329,0.1113559801188382,-0.004000196677591383,0.07199144367841853
6,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.3294602166097615,-0.01724043718178482,0.028372976689142113,0.0007234206204838185,0.003944494931727798
3,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.045946565807446334,0.23196996188772115,-0.15872510902167355,-0.0004314422219901428,-0.013264474313468676
1,4281,ARCONIC INC,Aerospace & Defense,-0.1624274114233086,-0.18375257372821804,-0.05715010546303983,0.3424808842405711,0.05402246934245655
0,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.13878769541058772,-0.1399950895412507,-0.005573846762985287,-0.01511762912007705,-0.003448968461762289
0,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.32812372811578566,-0.01790149376620603,0.03342101054871925,0.0024502889127036923,-0.0030516049038381452
0,4962,AMERICAN EXPRESS CO,Consumer Finance,0.32698085869047727,-0.01821467158004584,0.03333664810718757,0.002378991405046526,-0.00292115544267095
0,4977,AFLAC INC,Insurance,0.32775784134306696,-0.01801152074182878,0.03340155755470531,0.0024081787997456195,-0.0029202749591002723
1,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.32655573086756656,-0.018256287960068496,0.032930066852859194,0.0023597131853004757,-0.002949083694855137
