labels,cik,conm,industry,Coord1,Coord2,2,3,4
1,1750,AAR CORP,Aerospace & Defense,-0.19937246929167482,-0.10903243236688004,0.014383427172596013,0.0024118869928762316,0.0013290423618099666
4,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.2048135923423092,-0.11512215113076657,0.015860404176348306,0.0035944898057367505,0.0025208003998335366
1,2034,ACETO CORP,Health Care Providers & Services,0.2810372816326157,-0.04342170808620892,-0.018692190105784545,0.013442506976204627,-0.013895224787636459
1,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.21165289488781175,-0.12557113885864504,0.022106534255453388,0.002275499565168297,0.009873968445494902
4,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.19937246929167315,-0.1090324323668785,0.014383427172596497,0.0024118869928759813,0.0013290423618105035
1,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.27930298808614074,-0.043490737932280886,-0.017087152559279464,0.014426562509264744,-0.014775816056642523
1,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.19937246929167132,-0.10903243236687855,0.014383427172595754,0.0024118869928751218,0.0013290423618106994
1,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.19937246929167343,-0.10903243236687904,0.014383427172596816,0.0024118869928755884,0.0013290423618098587
7,3116,AKORN INC,Pharmaceuticals,-0.22690259385844982,-0.14972753072158754,0.033680085927598066,0.012504815948481117,0.057936307982626806
8,3453,MATSON INC,Marine,-0.13827955859087696,0.19638643719039459,0.031216941827398162,-0.18212346549136038,-0.10433969192185469
1,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.16948818990535114,0.008278533062043581,-0.22926104433080893,-0.09447497672212835,-0.0262022680397419
1,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,-0.19937246929167288,-0.10903243236687891,0.014383427172596646,0.002411886992875575,0.0013290423618102407
6,4281,ARCONIC INC,Aerospace & Defense,-0.2263966102137148,-0.14897919677934635,0.03332608551549207,0.012318912800506773,0.05689257700112353
4,4447,HESS CORP,"Oil, Gas & Consumable Fuels",0.49309827672084455,0.01165465256452221,0.3813346486295032,-0.03655567699497756,0.12051497824483286
4,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.2731029440978676,-0.045006971946514734,-0.013069680657239565,0.01520810466292964,-0.015400013766080895
4,4962,AMERICAN EXPRESS CO,Consumer Finance,0.2784992414151524,-0.04381524607916228,-0.018282392586982946,0.013090674202100779,-0.014062753477740478
4,4977,AFLAC INC,Insurance,0.27648620210731706,-0.044178104356952075,-0.019747542609303323,0.013371684217701416,-0.014549603786635248
1,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.27309596715209655,-0.045350054985007736,-0.02533555364967019,0.012638084006003773,-0.012879883970939367
4,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.19937246929167338,-0.10903243236687878,0.014383427172596282,0.0024118869928755698,0.0013290423618102063
4,5513,UNUM GROUP,Insurance,0.2806136089535632,-0.04352668934197959,-0.018426924157627925,0.013137923035875377,-0.014130855256423071
1,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.2820239128323649,-0.043295260337792706,-0.018292113008460457,0.01319770592475469,-0.014209893430120005
2,5981,AMERICAN VANGUARD CORP,Chemicals,-0.20546188003335167,-0.11693129783076915,0.018003406501751355,0.0010781851697892022,0.0032496440053121343
0,6201,AMERICAN AIRLINES GROUP INC,Airlines,-0.18469559811933906,0.27999235264098077,-0.16146938497227054,0.1450057581593014,-0.14374921462211898
1,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,0.6358518395563413,0.0058732651752496316,-0.038838264583716746,0.021416031377973942,-0.025352872992596847
