labels,cik,conm,industry,Coord1,Coord2
1,1750,AAR CORP,Aerospace & Defense,-0.11527568429405208,-0.10819869397756657
2,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.11884700769943303,-0.11196993849690326
1,2034,ACETO CORP,Health Care Providers & Services,0.3266649356272688,-0.05422205518499813
1,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.12347435910215462,-0.11913658278808852
2,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.12203250023950574,-0.11733027821539793
1,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.4173183302204316,-0.04583981689540585
1,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.12435084109901037,-0.12023432110988624
1,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.115275684294053,-0.1081986939775689
3,3116,AKORN INC,Pharmaceuticals,-0.13151825235364806,-0.13112591853209044
6,3453,MATSON INC,Marine,-0.17620095485319792,0.3117024046637317
6,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.1153586818773328,-0.07660695429874492
1,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.0358929576812266,0.060385289987058874
1,4281,ARCONIC INC,Aerospace & Defense,-0.11527568429405152,-0.10819869397756902
2,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.11527568429405345,-0.10819869397756744
2,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.3927850098339309,-0.02073540460984835
1,4962,AMERICAN EXPRESS CO,Consumer Finance,0.35980833225155723,-0.03380156773013001
2,4977,AFLAC INC,Insurance,-0.11527568429405233,-0.10819869397756789
1,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.31177721945506526,-0.03516027204858011
7,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.1256580612179981,-0.10003387208564052
4,5513,UNUM GROUP,Insurance,0.3177695881963295,0.10429984736228645
1,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.4942496885155298,-0.02304307682722229
8,5981,AMERICAN VANGUARD CORP,Chemicals,-0.12320542409951801,-0.11870383709387977
1,6201,AMERICAN AIRLINES GROUP INC,Airlines,-0.16014441208539218,0.1369573167579037
1,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.11527568429405216,-0.1081986939775682
1,6284,ANALOGIC CORP,Health Care Equipment & Supplies,-0.13008264040931644,-0.12910387861240488
7,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",-0.11988202453760233,-0.11435431395605272
1,6845,APOGEE ENTERPRISES INC,Building Products,0.366753293080633,0.1309720357100342
8,6885,STAGE STORES INC,Specialty Retail,-0.11780264655447346,-0.10967374666743043
1,6951,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,-0.1379204393697691,0.22735963193711545
1,6955,ENERPAC TOOL GROUP CORP,Machinery,-0.12340074289618304,-0.1188378879804411
1,7084,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.11819752512557692,-0.11204951722917678
2,7332,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.13570375918753716,-0.13530429090650867
2,7536,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",0.26184499154526797,-0.054807254858657894
4,7789,ASSOCIATED BANC-CORP,Banks,0.35922083997715626,-0.04817035708316215
1,8411,ATWOOD OCEANICS,Energy Equipment & Services,0.4839508920129905,-0.022678593053764212
1,8670,AUTOMATIC DATA PROCESSING,IT Services,-0.11907751704326676,-0.11374072974937345
6,8818,AVERY DENNISON CORP,Containers & Packaging,-0.1184123710484411,-0.11240241140644962
1,8858,AVNET INC,"Electronic Equipment, Instruments & Components",0.18809107718691495,-0.06663092837159018
2,8868,AVON PRODUCTS,Personal Products,-0.13020615435231161,-0.12806883995203086
1,8947,AZZ INC,Electrical Equipment,0.2803918239691392,-0.04294182395844011
7,9092,BADGER METER INC,"Electronic Equipment, Instruments & Components",-0.12089432570244585,-0.11595409225675402
1,9326,BALCHEM CORP  -CL B,Chemicals,0.179806715556729,0.07473049942717472
8,9342,BALDOR ELECTRIC CO,Electrical Equipment,-0.06836354338148144,-0.15068861152504817
2,9389,BALL CORP,Containers & Packaging,-0.11975278225196043,0.18198175461594668
1,9631,BANK OF NOVA SCOTIA,Banks,0.28779761780623664,-0.08448989389400485
4,9892,BARD (C.R.) INC,Health Care Equipment & Supplies,-0.11527568429405206,-0.10819869397756789
2,9984,BARNES GROUP INC,Machinery,0.4501938686984224,-0.01809607236382923
4,10456,BAXTER INTERNATIONAL INC,Health Care Equipment & Supplies,0.24167591549653228,-0.13625830576701087
1,10795,BECTON DICKINSON & CO,Health Care Equipment & Supplies,0.5392883067402041,-0.027764222450407296
0,11199,BEMIS CO INC,Containers & Packaging,-0.132133304654932,-0.13218082396034012
6,11544,BERKLEY (W R) CORP,Insurance,0.1315068839774275,0.18804111890064235
2,12208,BIO-RAD LABORATORIES INC,Life Sciences Tools & Services,0.03169635919223577,-0.04407653888684389
2,12355,BLACK & DECKER CORP,Household Durables,0.3123192649317785,-0.03824979866252664
1,12659,BLOCK H & R INC,Diversified Consumer Services,0.2596466021000541,-0.07335486304579472
4,12927,BOEING CO,Aerospace & Defense,-0.11527568429405202,-0.10819869397756787
4,12978,OFFICEMAX INC,Specialty Retail,0.5474767068345606,-0.042937571514798156
8,13610,BOWNE & CO INC,Commercial Services & Supplies,0.5986913573150656,-0.010119281731650073
1,14195,BRIGGS & STRATTON,Machinery,-0.15084694499905527,0.20484522817387427
6,14272,BRISTOL-MYERS SQUIBB CO,Pharmaceuticals,-0.11910723857942605,-0.11307150596283295
1,14693,BROWN FORMAN CORP,Beverages,0.1754511912335484,-0.053949635132501485
3,14707,CALERES INC,Specialty Retail,-0.11277724071522262,-0.10513895377318262
4,14930,BRUNSWICK CORP,Leisure Products,-0.1801256426957596,0.3210643099130275
7,15615,MASTEC INC,Construction & Engineering,0.547546730418897,-0.034276813586374875
