labels,cik,conm,industry,Coord1,Coord2
1,1750,AAR CORP,Aerospace & Defense,0.12953640669803457,-0.1021253493244408
0,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,0.13201867846079077,-0.10525121167833608
1,2034,ACETO CORP,Health Care Providers & Services,-0.24779885662930842,-0.08719096987995552
1,2135,AFFILIATED COMPUTER SERVICES,IT Services,0.14087506718231255,-0.11635132365391937
0,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.12953640669803615,-0.10212534932444088
1,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.28114173891620453,-0.08465284756489505
1,2809,AGNICO EAGLE MINES LTD,Metals & Mining,0.140129248835997,-0.11598360477939162
1,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.1295364066980357,-0.10212534932444058
8,3116,AKORN INC,Pharmaceuticals,0.15278654632705407,-0.13538763871567155
9,3453,MATSON INC,Marine,0.18681485894855226,0.3416112707054699
1,3673,ALLEGHENY ENERGY INC,Electric Utilities,-0.1232772946736009,0.0194315331409292
1,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.04603789093347001,7.667986352237472e-05
1,4281,ARCONIC INC,Aerospace & Defense,0.1383965717802586,-0.11497721195305159
4,4447,HESS CORP,"Oil, Gas & Consumable Fuels",0.12953640669803565,-0.10212534932443959
0,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.4672888581297063,-0.018732708952669524
1,4962,AMERICAN EXPRESS CO,Consumer Finance,-0.35265326830708216,-0.04793471891755562
0,4977,AFLAC INC,Insurance,0.12953640669803543,-0.10212534932444059
1,5133,AMERICAN GREETINGS  -CL A,Household Durables,-0.3057713702425623,-0.03928508140058598
0,5272,AMERICAN INTERNATIONAL GROUP,Insurance,0.13580973868061094,-0.10661686546185539
0,5513,UNUM GROUP,Insurance,-0.20597493413598691,-0.09848637574379415
1,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,-0.3976002608176334,-0.06594040609263911
5,5981,AMERICAN VANGUARD CORP,Chemicals,0.13963123004776107,-0.11412693021208206
9,6201,AMERICAN AIRLINES GROUP INC,Airlines,0.10617826031371545,0.13916477592443047
1,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.0717539168824801,-0.0392877325888557
1,6284,ANALOGIC CORP,Health Care Equipment & Supplies,0.14181173499304328,-0.11956980519126965
4,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",0.1339159643735117,-0.10752321328936801
1,6845,APOGEE ENTERPRISES INC,Building Products,-0.43150525221523534,0.07823102251634736
1,6885,STAGE STORES INC,Specialty Retail,0.1317525354592732,-0.10361419001558489
1,6951,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,0.1304238885819254,0.0017879390809586093
1,6955,ENERPAC TOOL GROUP CORP,Machinery,0.14024820676396915,-0.11622797399129801
1,7084,ARCHER-DANIELS-MIDLAND CO,Food Products,0.1323434643658117,-0.10575432604960994
0,7332,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",0.04199871867525389,-0.08671857302600544
0,7536,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",-0.27413248740403373,-0.0631221595750754
4,7789,ASSOCIATED BANC-CORP,Banks,-0.35769569800123874,-0.05621708560266753
1,8411,ATWOOD OCEANICS,Energy Equipment & Services,-0.4641661027376347,-0.05095005669783815
1,8670,AUTOMATIC DATA PROCESSING,IT Services,0.14475273386883852,-0.12396433882985104
1,8818,AVERY DENNISON CORP,Containers & Packaging,0.13350285112541113,-0.10736197364517046
1,8858,AVNET INC,"Electronic Equipment, Instruments & Components",0.12953640669803484,-0.10212534932444126
4,8868,AVON PRODUCTS,Personal Products,0.1437321201959153,-0.12068636283499085
1,8947,AZZ INC,Electrical Equipment,-0.5551182629380026,0.007255125525019405
7,9092,BADGER METER INC,"Electronic Equipment, Instruments & Components",0.1403857602277546,-0.10304523615797409
9,9326,BALCHEM CORP  -CL B,Chemicals,-0.20294864161253376,0.17116001404786543
1,9342,BALDOR ELECTRIC CO,Electrical Equipment,-0.06589730777668845,-0.09138396276595824
1,9389,BALL CORP,Containers & Packaging,0.13350042152092928,-0.059869552161541426
1,9631,BANK OF NOVA SCOTIA,Banks,0.12953640669803537,-0.1021253493244405
4,9892,BARD (C.R.) INC,Health Care Equipment & Supplies,0.12953640669803534,-0.10212534932444052
0,9984,BARNES GROUP INC,Machinery,-0.4503713279200862,-0.035782515040693255
4,10456,BAXTER INTERNATIONAL INC,Health Care Equipment & Supplies,-0.3342005336888616,-0.12061867787755891
1,10795,BECTON DICKINSON & CO,Health Care Equipment & Supplies,-0.5184839457372703,-0.10625764622411843
3,11199,BEMIS CO INC,Containers & Packaging,0.15405885558526747,-0.13714614774323286
0,11544,BERKLEY (W R) CORP,Insurance,-0.12431834343239925,0.20147148469887435
7,12208,BIO-RAD LABORATORIES INC,Life Sciences Tools & Services,-0.33482264928616856,0.02805985302236461
1,12355,BLACK & DECKER CORP,Household Durables,-0.2395046436703131,0.101261227960998
1,12659,BLOCK H & R INC,Diversified Consumer Services,0.01929878961301386,-0.12590953372183936
4,12927,BOEING CO,Aerospace & Defense,0.13150493864637486,-0.1042280754693977
0,12978,OFFICEMAX INC,Specialty Retail,-0.4654968822561129,-0.08031983414852344
5,13610,BOWNE & CO INC,Commercial Services & Supplies,-0.38558241862908327,-0.0756405074765184
1,14195,BRIGGS & STRATTON,Machinery,0.1423322841823308,0.0342767651113865
0,14272,BRISTOL-MYERS SQUIBB CO,Pharmaceuticals,0.143032903381144,-0.11971001053049665
1,14693,BROWN FORMAN CORP,Beverages,-0.2727443115347065,-0.092168648548342
5,14707,CALERES INC,Specialty Retail,0.12942200939252804,-0.1020623730612912
4,14930,BRUNSWICK CORP,Leisure Products,0.17527363617253094,0.16706879368915958
0,15615,MASTEC INC,Construction & Engineering,-0.49875704104225455,-0.0691232308746447
1,16040,CABOT CORP,Chemicals,-0.27673439042061937,-0.08383697565853634
1,16058,CACI INTL INC  -CL A,IT Services,0.14496568443909177,-0.12421296538301464
1,16160,CAL-MAINE FOODS INC,Food Products,0.13787309788583554,-0.11283125643616584
1,16732,CAMPBELL SOUP CO,Food Products,0.14285799072426694,-0.11925510937600213
1,16868,CANADIAN NATIONAL RAILWAY CO,Road & Rail,0.1362294918983128,-0.11030439221686976
1,16873,NEXEN INC,"Oil, Gas & Consumable Fuels",0.12953640669803534,-0.10212534932444052
1,16875,CANADIAN PACIFIC RAILWAY LTD,Road & Rail,0.19819464695042602,-0.08731207333259526
1,16918,CONSTELLATION BRANDS,Beverages,0.12953640669803534,-0.10212534932444052
1,16988,CANON INC,"Technology Hardware, Storage & Peripherals",0.13941450600189761,-0.09704969721836379
1,17843,CARPENTER TECHNOLOGY CORP,Metals & Mining,0.12953640669803534,-0.10212534932444052
1,18061,CASCADE CORP,Machinery,0.14808082591178923,-0.12633126316899143
1,18172,CASTLE (A M) & CO,Trading Companies & Distributors,0.12953640669803534,-0.10212534932444052
1,18230,CATERPILLAR INC,Machinery,0.12953640669803534,-0.10212534932444052
5,18255,CATO CORP  -CL A,Specialty Retail,0.12953640669803534,-0.10212534932444052
3,18349,SYNOVUS FINANCIAL CORP,Banks,0.16581284638411697,0.1635381072714453
2,18396,CDI CORP,Professional Services,-0.1615912499367325,0.39629502570755987
5,18498,GENESCO INC,Specialty Retail,0.20441790362766818,0.45410515512115834
8,18808,CENTRAL VERMONT PUB SERV,Electric Utilities,0.16891950755077487,0.19285200194859917
3,18926,CENTURYLINK INC,Diversified Telecommunication Services,0.18091387653990507,0.2800469951474053
0,18937,CERADYNE INC,Aerospace & Defense,-0.07186151691826528,0.41332899365126824
0,19411,MAGELLAN HEALTH INC,Health Care Providers & Services,-0.37608573392296596,-0.0981114387457556
1,19446,CANTEL MEDICAL CORP,Health Care Equipment & Supplies,-0.25577955945167175,0.003338735117253071
1,19520,CHATTEM INC,Personal Products,0.13375776697673464,-0.10741424826550926
6,19584,CHEMED CORP,Health Care Providers & Services,0.1302958725779664,-0.10360577044519885
0,19612,TCF FINANCIAL CORP,Banks,0.7118958999422559,-0.16757351152742314
1,19617,JPMORGAN CHASE & CO,Banks,-0.34997197881791703,0.033134068789326
0,20171,CHUBB CORP,Insurance,0.12953640669803534,-0.10212534932444052
5,20212,CHURCHILL DOWNS INC,"Hotels, Restaurants & Leisure",-0.3973620761557556,-0.04352686331141743
1,20286,CINCINNATI FINANCIAL CORP,Insurance,0.027050165446394357,0.18765048758523886
9,20520,FRONTIER COMMUNICATIONS CORP,Diversified Telecommunication Services,0.12953640669803534,-0.10212534932444052
1,20740,CLARCOR INC,Machinery,-0.05985853104796311,-0.06471994338401788
1,21076,CLOROX CO/DE,Household Products,0.13178582600535563,-0.10856684978715625
0,21344,COCA-COLA CO,Beverages,0.12953640669803534,-0.10212534932444052
1,21510,COHERENT INC,"Electronic Equipment, Instruments & Components",-0.2648293220823495,-0.1435294925124087
0,21535,COHU INC,Semiconductors & Semiconductor Equipment,0.14144840793211902,-0.11887289653950192
0,21665,COLGATE-PALMOLIVE CO,Household Products,-0.3473822290754055,0.03229187806247669
4,22356,COMMERCE BANCSHARES INC,Banks,-0.3000005472946166,-0.11119558816167315
1,22444,COMMERCIAL METALS,Metals & Mining,-0.4965490988864212,-0.031168112104839944
1,23197,COMTECH TELECOMMUN,Communications Equipment,0.1356999751349838,-0.11035271448186629
1,23217,CONAGRA BRANDS INC,Food Products,0.13670397101652693,-0.11136142223507944
1,23666,HILLSHIRE BRANDS CO,Food Products,0.13338993792729398,-0.10698585741600361
9,23675,CON-WAY INC,Road & Rail,0.138093219225068,-0.11357685896593232
7,24491,COOPER TIRE & RUBBER CO,Auto Components,-0.031939142515468956,-0.13597359137013806
1,24545,MOLSON COORS BEVERAGE CO,Beverages,-0.10018651108691241,0.14041175386428684
0,24741,CORNING INC,"Electronic Equipment, Instruments & Components",0.1616471934396775,-0.1419105882545605
4,25232,COUSINS PROPERTIES INC,"Equity Real Estate 
Investment Trusts 
(REITs)",-0.34038330538333034,-0.039733344727281496
9,25445,CRANE CO,Machinery,-0.6473592512901554,-0.02726661730290863
4,26058,CTS CORP,"Electronic Equipment, Instruments & Components",-0.1614089850249252,-0.019590635041501794
