labels,cik,conm,industry,Coord1,Coord2
0,1750,AAR CORP,Aerospace & Defense,-0.0942346241739619,-0.11215798616566958
9,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.09751717192162415,-0.11600355339058475
0,2034,ACETO CORP,Health Care Providers & Services,0.3523521405629579,-0.023263078576917392
0,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.1011011939306411,-0.1231429069805463
5,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.10481644781469213,-0.12657865635524984
4,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.4327192872541311,0.06917849866468515
0,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.07155857419025373,0.007842217891458184
0,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.09423462417396303,-0.11215798616567123
2,3116,AKORN INC,Pharmaceuticals,-0.10515914990035076,-0.1289534195923211
6,3453,MATSON INC,Marine,-0.1927118289552391,0.22824757523988973
6,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.11034244255875261,-0.07734113080056143
0,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.05149468463680063,0.07809879494978722
0,4281,ARCONIC INC,Aerospace & Defense,-0.09423462417396239,-0.11215798616567195
9,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.09423462417396114,-0.11215798616567171
9,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.32036149504376504,0.010857260632591507
0,4962,AMERICAN EXPRESS CO,Consumer Finance,0.3586181334498693,-0.020575715754630335
9,4977,AFLAC INC,Insurance,-0.09423462417396224,-0.11215798616567124
0,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.3145295899655096,-0.026511255903890016
3,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.10831095237175511,-0.09808086238631616
5,5513,UNUM GROUP,Insurance,0.2666222596874032,0.17732416552293145
0,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.4651171883490593,0.07685867215365527
2,5981,AMERICAN VANGUARD CORP,Chemicals,-0.10057439082144748,-0.12160858425562336
0,6201,AMERICAN AIRLINES GROUP INC,Airlines,-0.14011988647140264,0.21841708970040297
0,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.0942346241739624,-0.1121579861656713
0,6284,ANALOGIC CORP,Health Care Equipment & Supplies,-0.10712962738112973,-0.13167346076395725
3,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",-0.09852630607086045,-0.11968261104757998
0,6845,APOGEE ENTERPRISES INC,Building Products,0.25511566141323494,0.13995672757930194
2,6885,STAGE STORES INC,Specialty Retail,-0.09550986193755158,-0.11278778473027755
0,6951,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,-0.1686042755349651,0.2590974029759638
0,6955,ENERPAC TOOL GROUP CORP,Machinery,-0.10008314892322488,-0.12085403416679691
0,7084,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.09652425478249366,-0.11559547551258069
9,7332,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.11279645004248583,-0.13823604860556576
9,7536,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",0.24200660920323663,-0.019789149569084803
5,7789,ASSOCIATED BANC-CORP,Banks,0.37639024556458756,-0.02820520487238715
0,8411,ATWOOD OCEANICS,Energy Equipment & Services,0.46624646768483524,-0.003139222022521088
0,8670,AUTOMATIC DATA PROCESSING,IT Services,-0.0942346241739622,-0.11215798616567157
9,8818,AVERY DENNISON CORP,Containers & Packaging,-0.0966646879077382,-0.11593633669433093
0,8858,AVNET INC,"Electronic Equipment, Instruments & Components",0.3112267111550188,-0.008351993009265684
9,8868,AVON PRODUCTS,Personal Products,-0.10765341090311094,-0.13129797070761262
0,8947,AZZ INC,Electrical Equipment,0.24256516083554144,-0.05458876825575097
3,9092,BADGER METER INC,"Electronic Equipment, Instruments & Components",-0.09789643007771712,-0.11791435380982641
0,9326,BALCHEM CORP  -CL B,Chemicals,0.2703272511107106,0.10627828902564528
4,9342,BALDOR ELECTRIC CO,Electrical Equipment,-0.04166704570846462,-0.1360229888746536
5,9389,BALL CORP,Containers & Packaging,-0.2532996233795719,0.1603438866859871
0,9631,BANK OF NOVA SCOTIA,Banks,0.4689393728799665,-0.00709356666758209
5,9892,BARD (C.R.) INC,Health Care Equipment & Supplies,-0.09423462417396226,-0.11215798616567152
6,9984,BARNES GROUP INC,Machinery,0.4305259289208373,-0.004195505907144137
5,10456,BAXTER INTERNATIONAL INC,Health Care Equipment & Supplies,0.16958191140798853,-0.13821869742985268
0,10795,BECTON DICKINSON & CO,Health Care Equipment & Supplies,0.4448981398188085,-0.03752754584974554
4,11199,BEMIS CO INC,Containers & Packaging,-0.10498509660621844,-0.1288508868605143
0,11544,BERKLEY (W R) CORP,Insurance,-0.02808278209618094,0.12033827119794546
9,12208,BIO-RAD LABORATORIES INC,Life Sciences Tools & Services,-0.09423462417396222,-0.11215798616567156
9,12355,BLACK & DECKER CORP,Household Durables,0.21172810464381175,-0.06998600591375245
0,12659,BLOCK H & R INC,Diversified Consumer Services,0.37357333243930785,-0.010556772549395839
5,12927,BOEING CO,Aerospace & Defense,-0.09423462417396222,-0.11215798616567156
5,12978,OFFICEMAX INC,Specialty Retail,0.5338629709129186,-0.017612542970923156
2,13610,BOWNE & CO INC,Commercial Services & Supplies,0.6309652933123903,0.03389862122689937
0,14195,BRIGGS & STRATTON,Machinery,-0.12638754502036154,0.336167376474519
9,14272,BRISTOL-MYERS SQUIBB CO,Pharmaceuticals,-0.09606846415839287,-0.11494490646415183
0,14693,BROWN FORMAN CORP,Beverages,0.2329860778073622,-0.04301802467389384
2,14707,CALERES INC,Specialty Retail,-0.08825729377987929,-0.104181664663099
5,14930,BRUNSWICK CORP,Leisure Products,-0.1707477098019867,0.2558823912452106
