labels,cik,conm,industry,Coord1,Coord2
0,1750,AAR CORP,Aerospace & Defense,0.13234835811094142,0.0050126475030373725
9,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,0.14200509488946214,0.004885034557181924
0,2034,ACETO CORP,Health Care Providers & Services,0.013782648894806748,-0.07331457438767884
0,2135,AFFILIATED COMPUTER SERVICES,IT Services,0.14334196634976867,0.0033257234726294105
2,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.1534908274919191,0.003374344647611845
0,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.2841573053079944,-0.00013954855908803517
0,2809,AGNICO EAGLE MINES LTD,Metals & Mining,0.14237786025365753,0.006975700181724508
0,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.13234835811094184,0.005012647503036673
9,3116,AKORN INC,Pharmaceuticals,0.1323483581109409,0.005012647503036709
1,3453,MATSON INC,Marine,-0.09157064553784439,-0.11093756220288484
3,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.03387929503066333,0.10783725724648818
0,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,-0.20900015490649854,-0.2967406138506755
0,4281,ARCONIC INC,Aerospace & Defense,0.1486706977140889,0.005750343560709771
9,4447,HESS CORP,"Oil, Gas & Consumable Fuels",0.13234835811094034,0.005012647503036672
2,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.01913263988994128,-0.17522166565061098
0,4962,AMERICAN EXPRESS CO,Consumer Finance,-0.24121201968301706,-0.008832804069789221
9,4977,AFLAC INC,Insurance,0.1323483581109397,0.00501264750303642
0,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.02885141084127389,-0.08321377702336998
2,5272,AMERICAN INTERNATIONAL GROUP,Insurance,0.13957684246366822,0.0028047764261619015
5,5513,UNUM GROUP,Insurance,-0.21818319573219488,-0.04008983778582113
0,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,-0.3464097537107083,-0.08227304241437565
5,5981,AMERICAN VANGUARD CORP,Chemicals,0.14586346481960266,0.010228659706828848
0,6201,AMERICAN AIRLINES GROUP INC,Airlines,-0.46875362052690644,-0.24002243893301412
0,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,0.1323483581109396,0.005012647503036313
0,6284,ANALOGIC CORP,Health Care Equipment & Supplies,0.14580987392756514,0.005564939246403006
9,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",0.13335283647433355,0.021580253166091745
0,6845,APOGEE ENTERPRISES INC,Building Products,-0.06652329178548413,-0.06782667009600203
0,6885,STAGE STORES INC,Specialty Retail,0.12960501957902715,-0.013497267812038704
0,6951,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,0.10268308696065653,-0.05725815326832822
0,6955,ENERPAC TOOL GROUP CORP,Machinery,0.14508623210063123,0.0066105369801696305
0,7084,ARCHER-DANIELS-MIDLAND CO,Food Products,0.13553986225053458,0.004425566817688415
9,7332,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",0.13234835811093962,0.005012647503036322
8,7536,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",-0.04124695100819268,-0.18751885605741014
2,7789,ASSOCIATED BANC-CORP,Banks,-0.34435753239316064,0.11170876809460958
0,8411,ATWOOD OCEANICS,Energy Equipment & Services,-0.1907470285702614,-0.0683981713649049
0,8670,AUTOMATIC DATA PROCESSING,IT Services,0.1323483581109398,0.005012647503036513
5,8818,AVERY DENNISON CORP,Containers & Packaging,0.13992405294709798,0.003425718944069827
0,8858,AVNET INC,"Electronic Equipment, Instruments & Components",-0.5425898913005265,-0.09300778539125826
0,8868,AVON PRODUCTS,Personal Products,0.14575277945004567,0.003229071088039642
0,8947,AZZ INC,Electrical Equipment,0.13234835811093962,0.005012647503036283
9,9092,BADGER METER INC,"Electronic Equipment, Instruments & Components",0.13628410482200223,0.0039193014680630345
2,9326,BALCHEM CORP  -CL B,Chemicals,-0.05785790746795085,-0.2379827599064845
0,9342,BALDOR ELECTRIC CO,Electrical Equipment,-0.15218754251124067,-0.055238750356294
0,9389,BALL CORP,Containers & Packaging,0.13234835811093976,0.005012647503036489
0,9631,BANK OF NOVA SCOTIA,Banks,0.1323483581109398,0.0050126475030365615
1,9892,BARD (C.R.) INC,Health Care Equipment & Supplies,0.13234835811093984,0.00501264750303656
0,9984,BARNES GROUP INC,Machinery,-0.09243101363257605,0.24492359047823667
0,10456,BAXTER INTERNATIONAL INC,Health Care Equipment & Supplies,0.14140943734411088,-0.0124535500228485
0,10795,BECTON DICKINSON & CO,Health Care Equipment & Supplies,0.13234835811093962,0.005012647503036288
3,11199,BEMIS CO INC,Containers & Packaging,0.1323483581109397,0.005012647503036398
0,11544,BERKLEY (W R) CORP,Insurance,-0.10979846572007447,-0.24023468315515986
0,12208,BIO-RAD LABORATORIES INC,Life Sciences Tools & Services,0.1323483581109397,0.005012647503036415
1,12355,BLACK & DECKER CORP,Household Durables,0.1323483581109397,0.005012647503036415
0,12659,BLOCK H & R INC,Diversified Consumer Services,-0.022525716024844388,0.04537221240735265
0,12927,BOEING CO,Aerospace & Defense,0.13534820330620156,0.003375699700428434
2,12978,OFFICEMAX INC,Specialty Retail,0.12294275845476038,0.030326842570158663
8,13610,BOWNE & CO INC,Commercial Services & Supplies,-0.2769076310874462,-0.1182462476674844
0,14195,BRIGGS & STRATTON,Machinery,-0.4253949957388926,0.14761526009325396
1,14272,BRISTOL-MYERS SQUIBB CO,Pharmaceuticals,0.12048769978201011,0.004848181357155437
0,14693,BROWN FORMAN CORP,Beverages,0.033421694271534845,0.09346686116153692
0,14707,CALERES INC,Specialty Retail,0.12817215284704844,0.0027953017960778014
7,14930,BRUNSWICK CORP,Leisure Products,0.13570121620564912,0.003794939155381314
3,15615,MASTEC INC,Construction & Engineering,-0.21303961325709936,0.3789346213009852
0,16040,CABOT CORP,Chemicals,-0.1271595483819617,-0.31397093742575094
0,16058,CACI INTL INC  -CL A,IT Services,0.1485631542195613,0.005373516197974133
0,16160,CAL-MAINE FOODS INC,Food Products,0.15812362705570115,0.003206186559490999
0,16732,CAMPBELL SOUP CO,Food Products,0.14220860048940048,0.005883762600158
0,16868,CANADIAN NATIONAL RAILWAY CO,Road & Rail,0.13192939371902784,0.004881210691227056
3,16873,NEXEN INC,"Oil, Gas & Consumable Fuels",0.1323483581109397,0.005012647503036415
0,16875,CANADIAN PACIFIC RAILWAY LTD,Road & Rail,-0.12434051482796425,-0.20578237084758977
0,16918,CONSTELLATION BRANDS,Beverages,0.1323483581109397,0.005012647503036415
0,16988,CANON INC,"Technology Hardware, Storage & Peripherals",0.1397962794432479,0.0033946987569794204
0,17843,CARPENTER TECHNOLOGY CORP,Metals & Mining,0.1323483581109397,0.005012647503036415
0,18061,CASCADE CORP,Machinery,0.1358247437347793,0.0036226739616851706
0,18172,CASTLE (A M) & CO,Trading Companies & Distributors,0.1323483581109397,0.005012647503036415
1,18230,CATERPILLAR INC,Machinery,0.1323483581109397,0.005012647503036415
0,18255,CATO CORP  -CL A,Specialty Retail,-0.024203083392021776,0.10583052235902471
0,18349,SYNOVUS FINANCIAL CORP,Banks,0.12500526329665318,-0.01682939825669082
2,18396,CDI CORP,Professional Services,0.1323483581109397,0.005012647503036415
0,18498,GENESCO INC,Specialty Retail,-0.16935304467379295,-0.05375852468722757
5,18808,CENTRAL VERMONT PUB SERV,Electric Utilities,0.1394258312879819,0.0008097406817931357
2,18926,CENTURYLINK INC,Diversified Telecommunication Services,-0.4540529693472896,-0.01913034759598189
9,18937,CERADYNE INC,Aerospace & Defense,-0.1271543511418089,0.02672717475840203
9,19411,MAGELLAN HEALTH INC,Health Care Providers & Services,-0.07945940340211365,-0.11160201307565823
0,19446,CANTEL MEDICAL CORP,Health Care Equipment & Supplies,-0.09831894741237615,-0.17215939746330106
0,19520,CHATTEM INC,Personal Products,0.1358389345412002,0.0031403839738947566
0,19584,CHEMED CORP,Health Care Providers & Services,0.11568911963075451,0.06322802101485103
0,19612,TCF FINANCIAL CORP,Banks,0.05134170558530063,0.00770210266736145
0,19617,JPMORGAN CHASE & CO,Banks,0.1323483581109397,0.005012647503036415
5,20171,CHUBB CORP,Insurance,0.1323483581109397,0.005012647503036415
2,20212,CHURCHILL DOWNS INC,"Hotels, Restaurants & Leisure",-0.42975575732245763,-0.020213445614787263
0,20286,CINCINNATI FINANCIAL CORP,Insurance,-0.1609928649972763,0.019214935201387166
8,20520,FRONTIER COMMUNICATIONS CORP,Diversified Telecommunication Services,0.1323483581109397,0.005012647503036415
0,20740,CLARCOR INC,Machinery,-0.42714105505591615,0.14201440518851227
0,21076,CLOROX CO/DE,Household Products,0.1323483581109397,0.005012647503036415
0,21344,COCA-COLA CO,Beverages,0.1323483581109397,0.005012647503036415
0,21510,COHERENT INC,"Electronic Equipment, Instruments & Components",0.27027633358525127,0.13152005115283255
7,21535,COHU INC,Semiconductors & Semiconductor Equipment,0.14953663036008868,0.004618834294033706
0,21665,COLGATE-PALMOLIVE CO,Household Products,-0.2161222123790609,0.27068844261039926
1,22356,COMMERCE BANCSHARES INC,Banks,0.11738578412435634,0.049767414476755034
