labels,cik,conm,industry,Coord1,Coord2
0,1750,AAR CORP,Aerospace & Defense,0.12188291309936078,-0.008376387586330646
2,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,0.12523497338245088,-0.008590306942014202
0,2034,ACETO CORP,Health Care Providers & Services,-0.09670441742222159,0.259930546919042
0,2135,AFFILIATED COMPUTER SERVICES,IT Services,0.12620313740317804,-0.007596132019607009
1,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.1425867849957919,-0.018149767331149164
3,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.3086388251016449,0.0861432511332721
0,2809,AGNICO EAGLE MINES LTD,Metals & Mining,0.012895452325148967,-0.1472299995371431
0,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.12188291309936035,-0.008376387586330351
5,3116,AKORN INC,Pharmaceuticals,0.12188291309936033,-0.008376387586330363
0,3453,MATSON INC,Marine,-0.07076952410867852,0.0015298264005418447
1,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.09922856771502692,0.04810225572248314
0,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,-0.3254071994522679,0.048969221721681076
0,4281,ARCONIC INC,Aerospace & Defense,0.12973003135105912,-0.009086458754436493
5,4447,HESS CORP,"Oil, Gas & Consumable Fuels",0.12188291309935953,-0.008376387586330452
8,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.16309802066295997,0.012993956879204533
0,4962,AMERICAN EXPRESS CO,Consumer Finance,-0.2050111557993353,0.18595491010829787
2,4977,AFLAC INC,Insurance,0.12188291309935988,-0.008376387586330358
0,5133,AMERICAN GREETINGS  -CL A,Household Durables,-0.10793063599587703,0.2861539557665941
1,5272,AMERICAN INTERNATIONAL GROUP,Insurance,0.12759272981467137,-0.016187148223760793
1,5513,UNUM GROUP,Insurance,-0.23698869681985846,0.03719710999954095
0,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,-0.3522175375876811,-0.01828188978905223
6,5981,AMERICAN VANGUARD CORP,Chemicals,0.1323503842165137,-0.009547669508513462
0,6201,AMERICAN AIRLINES GROUP INC,Airlines,-0.46781236502835916,-0.2617401267416475
0,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,0.12188291309936021,-0.008376387586330507
