labels,cik,conm,industry,Coord1,Coord2
0,1750,AAR CORP,Aerospace & Defense,-0.12359137514375534,0.009862361781041709
4,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.133272982268773,0.012999841577647346
0,2034,ACETO CORP,Health Care Providers & Services,-0.012357027909177537,-0.08206181664940074
0,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.13459500500819113,0.011302277174844217
5,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.1453538971456844,0.01511511913398
0,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.29063993083436207,-0.18829989678989129
0,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.13296041712975043,0.014670357071409106
0,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.1235913751437545,0.00986236178104119
4,3116,AKORN INC,Pharmaceuticals,-0.12359137514375597,0.009862361781040227
3,3453,MATSON INC,Marine,0.10055896991327215,-0.18594616960282942
9,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.09708088123976777,0.33338815764329716
0,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.17704091842920003,-0.08975823732365777
0,4281,ARCONIC INC,Aerospace & Defense,-0.14113262593229228,0.013415329649923358
4,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.12359137514375695,0.009862361781040906
1,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.02994381456502454,-0.10671984211726249
0,4962,AMERICAN EXPRESS CO,Consumer Finance,0.2398422525837199,0.1331411110134095
4,4977,AFLAC INC,Insurance,-0.12359137514375598,0.009862361781041289
0,5133,AMERICAN GREETINGS  -CL A,Household Durables,-0.029654897868904503,-0.10707951560975676
9,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.13066147403869885,0.005339874601337449
1,5513,UNUM GROUP,Insurance,0.17485344451924728,-0.07664131601297525
0,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.2854177029512754,0.017631062463483445
5,5981,AMERICAN VANGUARD CORP,Chemicals,-0.1363980011196055,0.017045917511665967
0,6201,AMERICAN AIRLINES GROUP INC,Airlines,0.37994492143664466,-0.2834159394972691
0,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.1235913751437555,0.009862361781041178
0,6284,ANALOGIC CORP,Health Care Equipment & Supplies,-0.13584969841213504,0.012978718574927392
4,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",-0.12351139682843583,0.022963586535099296
0,6845,APOGEE ENTERPRISES INC,Building Products,0.0395254410072953,-0.039210770731695405
0,6885,STAGE STORES INC,Specialty Retail,-0.12040495062878666,-0.012731138498739455
0,6951,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,-0.09423804645134622,-0.058410082579328
0,6955,ENERPAC TOOL GROUP CORP,Machinery,-0.13558606734774603,0.014157393654016515
0,7084,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.12791287140591787,0.009958452990654638
4,7332,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.123591375143756,0.009862361781041353
5,7536,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",-0.017741497216967283,-0.09279511218636764
9,7789,ASSOCIATED BANC-CORP,Banks,0.35531305506055316,-0.08827765949310258
0,8411,ATWOOD OCEANICS,Energy Equipment & Services,0.1825859426000395,-0.04010155776123773
0,8670,AUTOMATIC DATA PROCESSING,IT Services,-0.1235913751437552,0.009862361781040533
8,8818,AVERY DENNISON CORP,Containers & Packaging,-0.1355025743905556,0.011868517933673156
0,8858,AVNET INC,"Electronic Equipment, Instruments & Components",0.49506703883488884,0.04473911668911846
0,8868,AVON PRODUCTS,Personal Products,-0.13742521476810188,0.012344948314270026
0,8947,AZZ INC,Electrical Equipment,-0.12359137514375583,0.00986236178104115
