labels,cik,conm,industry,Coord1,Coord2
0,1750,AAR CORP,Aerospace & Defense,-0.10916304336124832,-0.011489141715024801
0,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.11753177182146193,-0.01639077590340951
0,2034,ACETO CORP,Health Care Providers & Services,-0.09421059635585907,-0.06792560991579795
0,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.12018057000238774,-0.01641155628225288
9,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.12572628666084187,-0.019970111952765154
0,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.18781350165822133,0.20556332855479445
0,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.11255490003672686,-0.013396421712542498
0,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.10916304336125218,-0.011489141715025684
2,3116,AKORN INC,Pharmaceuticals,-0.10916304336125181,-0.011489141715025651
5,3453,MATSON INC,Marine,0.10079222420736221,-0.025121055088523185
5,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.30808942685332547,-0.5364902439200386
0,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.22068621864825247,-0.2872293927940332
0,4281,ARCONIC INC,Aerospace & Defense,-0.1239046946078584,-0.015168604435451231
0,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.10916304336125202,-0.011489141715025538
1,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.10916304336125154,-0.011489141715026104
0,4962,AMERICAN EXPRESS CO,Consumer Finance,0.25831411282940414,-0.20498124325341846
0,4977,AFLAC INC,Insurance,-0.10916304336125161,-0.011489141715025691
0,5133,AMERICAN GREETINGS  -CL A,Household Durables,-0.10916304336125195,-0.011489141715025583
1,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.11620766298883299,-0.013302478697781249
1,5513,UNUM GROUP,Insurance,0.27172341155343904,0.04868847813414254
0,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.22263327651548884,-0.05038553174581299
1,5981,AMERICAN VANGUARD CORP,Chemicals,-0.11994354133528518,-0.014948642343433243
0,6201,AMERICAN AIRLINES GROUP INC,Airlines,0.31868997034083457,0.09186911002258676
0,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.10916304336125163,-0.01148914171502566
0,6284,ANALOGIC CORP,Health Care Equipment & Supplies,-0.11954191420665872,-0.016592916866357804
2,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",-0.11319580876563788,-0.010844398181953433
0,6845,APOGEE ENTERPRISES INC,Building Products,0.02610486553400081,-0.011036254904803143
0,6885,STAGE STORES INC,Specialty Retail,-0.10514185863596331,-0.008849626639919778
0,6951,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,-0.07935939970746501,0.00032370454902120796
0,6955,ENERPAC TOOL GROUP CORP,Machinery,-0.11784225019047578,-0.01603891232121839
0,7084,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.11393108902702061,-0.011996217394648326
0,7332,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.10916304336125156,-0.01148914171502553
9,7536,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",-0.10294059501558543,-0.04357661567788724
1,7789,ASSOCIATED BANC-CORP,Banks,0.2622503265410343,0.18648362562713044
0,8411,ATWOOD OCEANICS,Energy Equipment & Services,0.18070169804542646,-0.02013069910105482
0,8670,AUTOMATIC DATA PROCESSING,IT Services,-0.10916304336125196,-0.011489141715025792
1,8818,AVERY DENNISON CORP,Containers & Packaging,-0.12380006083123515,-0.017044873613145828
0,8858,AVNET INC,"Electronic Equipment, Instruments & Components",0.4129041731887018,0.008608580294109824
0,8868,AVON PRODUCTS,Personal Products,-0.12293178960679214,-0.01798651242899015
0,8947,AZZ INC,Electrical Equipment,-0.10916304336125128,-0.011489141715025294
0,9092,BADGER METER INC,"Electronic Equipment, Instruments & Components",-0.11178337022270103,-0.01334199161565925
2,9326,BALCHEM CORP  -CL B,Chemicals,-0.1091630433612513,-0.011489141715025323
0,9342,BALDOR ELECTRIC CO,Electrical Equipment,0.12556306545759516,0.055517549206518885
0,9389,BALL CORP,Containers & Packaging,-0.10916304336125156,-0.01148914171502553
0,9631,BANK OF NOVA SCOTIA,Banks,-0.10916304336125167,-0.01148914171502561
1,9892,BARD (C.R.) INC,Health Care Equipment & Supplies,-0.10916304336125157,-0.01148914171502555
0,9984,BARNES GROUP INC,Machinery,0.19951902904317081,-0.08405818601694459
0,10456,BAXTER INTERNATIONAL INC,Health Care Equipment & Supplies,-0.11208075980314566,0.002618370382488539
0,10795,BECTON DICKINSON & CO,Health Care Equipment & Supplies,-0.10916304336125156,-0.011489141715025566
0,11199,BEMIS CO INC,Containers & Packaging,-0.10916304336125178,-0.011489141715025698
0,11544,BERKLEY (W R) CORP,Insurance,-0.06339671810469896,0.028166617923398873
0,12208,BIO-RAD LABORATORIES INC,Life Sciences Tools & Services,-0.1091630433612515,-0.011489141715025488
2,12355,BLACK & DECKER CORP,Household Durables,-0.10916304336125152,-0.011489141715025488
0,12659,BLOCK H & R INC,Diversified Consumer Services,0.0416100866427109,0.073040806825207
0,12927,BOEING CO,Aerospace & Defense,-0.11333492007239,-0.010649115530214564
9,12978,OFFICEMAX INC,Specialty Retail,-0.103506447927944,-0.04129796609283595
6,13610,BOWNE & CO INC,Commercial Services & Supplies,0.14646565113586196,0.17877904219904434
0,14195,BRIGGS & STRATTON,Machinery,0.3989215405242424,0.10629487291083284
2,14272,BRISTOL-MYERS SQUIBB CO,Pharmaceuticals,-0.1033996708206979,-0.007827175324144002
0,14693,BROWN FORMAN CORP,Beverages,0.005047158430173571,0.08714159183489356
0,14707,CALERES INC,Specialty Retail,-0.10972471571706671,-0.011053929087009974
1,14930,BRUNSWICK CORP,Leisure Products,-0.11015157803921462,-0.01201157462454392
0,15615,MASTEC INC,Construction & Engineering,0.381655617118372,0.013965581725450866
0,16040,CABOT CORP,Chemicals,-0.11106123851631708,-0.014632242725761725
0,16058,CACI INTL INC  -CL A,IT Services,-0.12275429632461404,-0.015430598432012166
0,16160,CAL-MAINE FOODS INC,Food Products,-0.12794874930724945,-0.021329199997211255
0,16732,CAMPBELL SOUP CO,Food Products,-0.11678705600168776,-0.015771469212156903
0,16868,CANADIAN NATIONAL RAILWAY CO,Road & Rail,-0.10943990475176509,-0.011462275489449437
0,16873,NEXEN INC,"Oil, Gas & Consumable Fuels",-0.10916304336125152,-0.011489141715025492
0,16875,CANADIAN PACIFIC RAILWAY LTD,Road & Rail,-0.10239191652424141,-0.045034621360939824
0,16918,CONSTELLATION BRANDS,Beverages,-0.10916304336125152,-0.011489141715025492
0,16988,CANON INC,"Technology Hardware, Storage & Peripherals",-0.11505858644280481,-0.014201876047968257
0,17843,CARPENTER TECHNOLOGY CORP,Metals & Mining,-0.10916304336125152,-0.011489141715025492
0,18061,CASCADE CORP,Machinery,-0.11730118723956151,-0.015378767894081461
0,18172,CASTLE (A M) & CO,Trading Companies & Distributors,-0.11256120608563544,-0.015306337567393854
2,18230,CATERPILLAR INC,Machinery,-0.10916304336125152,-0.011489141715025492
0,18255,CATO CORP  -CL A,Specialty Retail,0.06266997519049913,0.09799625856141099
0,18349,SYNOVUS FINANCIAL CORP,Banks,-0.08433636849333642,-0.0063139810945604035
7,18396,CDI CORP,Professional Services,-0.10916304336125152,-0.011489141715025492
0,18498,GENESCO INC,Specialty Retail,0.14976689813664418,-0.07300494066103191
3,18808,CENTRAL VERMONT PUB SERV,Electric Utilities,-0.11469753013210551,-0.011541328305917295
2,18926,CENTURYLINK INC,Diversified Telecommunication Services,0.47476659432335233,-0.16017065154379226
4,18937,CERADYNE INC,Aerospace & Defense,0.019489782125272522,0.15966182749842334
2,19411,MAGELLAN HEALTH INC,Health Care Providers & Services,-0.1915132533634434,0.42400381647301955
0,19446,CANTEL MEDICAL CORP,Health Care Equipment & Supplies,-0.024918571971263476,0.061507291570366364
0,19520,CHATTEM INC,Personal Products,-0.11238879178285939,-0.01114504633044438
0,19584,CHEMED CORP,Health Care Providers & Services,-0.09751625238563892,-0.07181781678003789
0,19612,TCF FINANCIAL CORP,Banks,-0.029269491909286013,0.05773729180960239
0,19617,JPMORGAN CHASE & CO,Banks,-0.10916304336125152,-0.011489141715025492
3,20171,CHUBB CORP,Insurance,-0.10916304336125152,-0.011489141715025492
5,20212,CHURCHILL DOWNS INC,"Hotels, Restaurants & Leisure",0.4099627041449878,-0.08316847228762858
0,20286,CINCINNATI FINANCIAL CORP,Insurance,0.39636269685513204,-0.44638798472318897
1,20520,FRONTIER COMMUNICATIONS CORP,Diversified Telecommunication Services,-0.10916304336125152,-0.011489141715025492
0,20740,CLARCOR INC,Machinery,0.4310704860891928,0.028845288558801585
0,21076,CLOROX CO/DE,Household Products,-0.10916304336125152,-0.011489141715025492
0,21344,COCA-COLA CO,Beverages,-0.10916304336125152,-0.011489141715025492
