labels,cik,conm,industry,Coord1,Coord2
7,1750.0,AAR CORP,Aerospace & Defense,-0.007227475500780899,0.09956154628709749
6,1800.0,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.19155372082600125,0.022479611887294953
7,2034.0,ACETO CORP,Health Care Providers & Services,-0.028779091202263057,0.10184493403937442
1,2135.0,AFFILIATED COMPUTER SERVICES,IT Services,-0.11423171309943485,-0.03076151730313683
9,2488.0,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.01213027302106291,-0.08659064312096852
0,2491.0,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.021188134793862883,0.03269042518651485
6,2809.0,AGNICO EAGLE MINES LTD,Metals & Mining,-0.27651655029864936,-0.11493555216635994
0,2969.0,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.10604909082803995,-0.11261812958551008
1,3116.0,AKORN INC,Pharmaceuticals,-0.09942578998651101,0.07028372630954378
4,3453.0,MATSON INC,Marine,0.24444289029687624,0.01355406884182049
1,3673.0,ALLEGHENY ENERGY INC,Electric Utilities,-0.0520349351491174,-0.041097922054631475
1,4127.0,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,-0.09964096760587265,-0.03602130004033537
6,4281.0,ARCONIC INC,Aerospace & Defense,-0.22016806486409712,0.038597362031665576
3,4447.0,HESS CORP,"Oil, Gas & Consumable Fuels",-0.030827756558782612,-0.2546483344842988
1,4904.0,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.057666907541499314,0.0182973711905871
2,4962.0,AMERICAN EXPRESS CO,Consumer Finance,0.35633966644131426,0.04108648634153806
4,4977.0,AFLAC INC,Insurance,0.2929194296496928,0.0440992061040488
4,5133.0,AMERICAN GREETINGS  -CL A,Household Durables,0.1712201935863696,0.14085123853163495
8,5272.0,AMERICAN INTERNATIONAL GROUP,Insurance,0.1777158235870843,-0.08620720819071132
4,5513.0,UNUM GROUP,Insurance,0.19201539056539746,0.08231796415685008
6,5768.0,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,-0.18330556793169103,0.015024334058067334
6,5981.0,AMERICAN VANGUARD CORP,Chemicals,-0.16523596742109314,0.08564190750538679
6,6201.0,AMERICAN AIRLINES GROUP INC,Airlines,-0.22016806486409662,0.03859736203166578
1,6281.0,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.04946697585697076,-0.047209037833939184
1,6284.0,ANALOGIC CORP,Health Care Equipment & Supplies,-0.06792741706553801,-0.029567747164337056
3,6769.0,APACHE CORP,"Oil, Gas & Consumable Fuels",0.0080911457852335,-0.14380377663713503
0,6845.0,APOGEE ENTERPRISES INC,Building Products,0.09806087146556607,0.013364555443530999
7,6885.0,STAGE STORES INC,Specialty Retail,0.03265166631879613,0.05764665520118594
1,6951.0,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,-0.019606327653557232,-0.0037848562926656826
0,6955.0,ENERPAC TOOL GROUP CORP,Machinery,0.08539232351664205,-0.029144599639752397
9,7084.0,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.20877657745565897,-0.09835329159839473
