labels,cik,conm,industry,Coord1,Coord2
3,1750.0,AAR CORP,Aerospace & Defense,-0.006684504801446014,-0.06596435207198574
6,1800.0,ABBOTT LABORATORIES,Health Care Equipment & Supplies,0.10986446096774506,0.03800380255667675
0,2034.0,ACETO CORP,Health Care Providers & Services,-0.06031618994641837,0.0196431717873922
8,2135.0,AFFILIATED COMPUTER SERVICES,IT Services,0.08750231886748239,-0.11364109332660041
4,2488.0,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.0446382661496153,0.01049948517546471
4,2491.0,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.001773409007441511,0.02127240690754077
6,2809.0,AGNICO EAGLE MINES LTD,Metals & Mining,0.06952496557495544,0.13227060297082496
5,2969.0,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.18770126306280904,-0.1360956905015632
3,3116.0,AKORN INC,Pharmaceuticals,-0.013536973781674894,-0.037725868378324076
3,3453.0,MATSON INC,Marine,-0.04298013061673511,-0.10341310538911902
2,3673.0,ALLEGHENY ENERGY INC,Electric Utilities,0.019579705385367425,0.1548294462171876
5,4127.0,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.14441860187662117,-0.06154877702151019
0,4281.0,ARCONIC INC,Aerospace & Defense,-0.09950273314688336,-0.005828350367598729
2,4447.0,HESS CORP,"Oil, Gas & Consumable Fuels",0.014278037507340016,0.10433755652484109
2,4904.0,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.052119527138760426,0.10686109116067345
5,4962.0,AMERICAN EXPRESS CO,Consumer Finance,0.167006955425119,-0.05434295765050478
5,4977.0,AFLAC INC,Insurance,0.17989237100045263,-0.05347393799539282
4,5133.0,AMERICAN GREETINGS  -CL A,Household Durables,0.001438092161697208,0.030907249209503163
4,5272.0,AMERICAN INTERNATIONAL GROUP,Insurance,0.004024208779327453,-0.009841897406131218
6,5513.0,UNUM GROUP,Insurance,0.05621010276277633,0.07552840152202182
2,5768.0,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,-0.04073040575379268,0.0681025558695464
9,5981.0,AMERICAN VANGUARD CORP,Chemicals,0.06566166895121564,-0.043342127018720644
0,6201.0,AMERICAN AIRLINES GROUP INC,Airlines,-0.09950273314688361,-0.005828350367598465
1,6281.0,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,0.21402711145464254,-0.04098194402050522
9,6284.0,ANALOGIC CORP,Health Care Equipment & Supplies,0.06005204067432578,-0.015334687173180766
2,6769.0,APACHE CORP,"Oil, Gas & Consumable Fuels",0.030795217894357737,0.08510287977243938
6,6845.0,APOGEE ENTERPRISES INC,Building Products,0.04172143406110429,0.08333056124496076
0,6885.0,STAGE STORES INC,Specialty Retail,-0.09950273314688392,-0.005828350367598763
5,6951.0,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,0.22979072569154485,-0.16577039135581936
9,6955.0,ENERPAC TOOL GROUP CORP,Machinery,0.07455823817606418,0.021203986008216325
6,7084.0,ARCHER-DANIELS-MIDLAND CO,Food Products,0.0582696245513249,0.0712892700748163
2,7332.0,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.0027194426928650105,0.1079977836253667
5,7536.0,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",0.16438350588916148,-0.19171419487220245
9,7789.0,ASSOCIATED BANC-CORP,Banks,0.06709908927647099,-0.038017824078860285
1,8411.0,ATWOOD OCEANICS,Energy Equipment & Services,0.1817979882289825,0.051446945270413186
6,8670.0,AUTOMATIC DATA PROCESSING,IT Services,0.09353551526740009,0.1275309954914027
3,8818.0,AVERY DENNISON CORP,Containers & Packaging,0.00511403681166628,-0.11185951542498786
8,8858.0,AVNET INC,"Electronic Equipment, Instruments & Components",0.06854263724510848,-0.24129973487461742
8,8868.0,AVON PRODUCTS,Personal Products,0.11042266801489849,-0.14960640738466296
9,8947.0,AZZ INC,Electrical Equipment,0.07423242977908305,0.014758217032331211
5,9092.0,BADGER METER INC,"Electronic Equipment, Instruments & Components",0.13080504430044343,-0.07619579812064935
4,9326.0,BALCHEM CORP  -CL B,Chemicals,0.027659339962175997,0.026689364664998515
4,9342.0,BALDOR ELECTRIC CO,Electrical Equipment,0.04661376100045594,0.021290038937020615
8,9389.0,BALL CORP,Containers & Packaging,0.05183549592159161,-0.14280153914532745
5,9631.0,BANK OF NOVA SCOTIA,Banks,0.3109597996238166,-0.15894807226630825
1,9892.0,BARD (C.R.) INC,Health Care Equipment & Supplies,0.18643410442901773,-0.022967537860487094
6,9984.0,BARNES GROUP INC,Machinery,0.07716658622159613,0.07474613878101445
6,10456.0,BAXTER INTERNATIONAL INC,Health Care Equipment & Supplies,0.087824837156247,0.03395398095165355
7,10795.0,BECTON DICKINSON & CO,Health Care Equipment & Supplies,0.13396851500297852,0.13099471690966893
9,11199.0,BEMIS CO INC,Containers & Packaging,0.08750535095393291,-0.04997243888853359
4,11544.0,BERKLEY (W R) CORP,Insurance,0.0357762443570006,-0.0029762433788452503
9,12208.0,BIO-RAD LABORATORIES INC,Life Sciences Tools & Services,0.07499412606398483,0.00428259126181094
5,12355.0,BLACK & DECKER CORP,Household Durables,0.15645841607708655,-0.10582182343876335
9,12659.0,BLOCK H & R INC,Diversified Consumer Services,0.08583728574722956,-0.044645493964403024
9,12927.0,BOEING CO,Aerospace & Defense,0.11330652929604661,-0.0036225690345481165
9,12978.0,OFFICEMAX INC,Specialty Retail,0.06056077927812766,-0.036166398099439306
4,13610.0,BOWNE & CO INC,Commercial Services & Supplies,0.03548823297158963,0.053987686104577645
4,14195.0,BRIGGS & STRATTON,Machinery,-0.016191584654658125,-0.00047265593195299974
1,14272.0,BRISTOL-MYERS SQUIBB CO,Pharmaceuticals,0.13386425111624004,0.014614180642911985
9,14693.0,BROWN FORMAN CORP,Beverages,0.048538662226201436,-0.07092466347582053
4,14707.0,CALERES INC,Specialty Retail,0.0014356131604958617,-0.01646167221402698
8,14930.0,BRUNSWICK CORP,Leisure Products,0.10919279848214704,-0.15762293090546178
9,15615.0,MASTEC INC,Construction & Engineering,0.09940067474992881,-0.053138614852598104
9,16040.0,CABOT CORP,Chemicals,0.12676213969683317,0.016189807705979532
9,16058.0,CACI INTL INC  -CL A,IT Services,0.08805150116189128,-0.03716459781730525
4,16160.0,CAL-MAINE FOODS INC,Food Products,-0.03875501400835414,0.03991014314531275
3,16732.0,CAMPBELL SOUP CO,Food Products,0.027906159033774632,-0.04589270298816275
5,16868.0,CANADIAN NATIONAL RAILWAY CO,Road & Rail,0.20534621805895678,-0.1322173058723429
7,16873.0,NEXEN INC,"Oil, Gas & Consumable Fuels",0.1022976413267256,0.18941571667122112
9,16875.0,CANADIAN PACIFIC RAILWAY LTD,Road & Rail,0.13159726444705971,0.00368023814135955
9,16918.0,CONSTELLATION BRANDS,Beverages,0.09908038219438087,-0.08568348234626552
9,16988.0,CANON INC,"Technology Hardware, Storage & Peripherals",0.06445992063147964,-0.07883498432844062
4,17843.0,CARPENTER TECHNOLOGY CORP,Metals & Mining,0.029178080964281622,0.00822383098281921
9,18061.0,CASCADE CORP,Machinery,0.05588427077539163,-0.0030050252826673406
