labels,cik,conm,industry,Coord1,Coord2
6,1750.0,AAR CORP,Aerospace & Defense,0.027880316934285877,-0.011952348099006716
3,1800.0,ABBOTT LABORATORIES,Health Care Equipment & Supplies,0.09435130633344459,-0.14307063025646974
0,2034.0,ACETO CORP,Health Care Providers & Services,-0.006198522095525581,0.016771451524467695
8,2135.0,AFFILIATED COMPUTER SERVICES,IT Services,-0.025243138452269644,-0.049091137540712475
7,2488.0,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.0776279092854433,0.09214013633036529
7,2491.0,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.08497215557290473,0.1402650246963979
4,2809.0,AGNICO EAGLE MINES LTD,Metals & Mining,-0.0509217875799694,0.042322274373621974
2,2969.0,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.1473652602194495,-0.005998058170134505
8,3116.0,AKORN INC,Pharmaceuticals,0.020457998621069562,-0.02780821964801067
8,3453.0,MATSON INC,Marine,0.02610673011791389,-0.02235391312234688
3,3673.0,ALLEGHENY ENERGY INC,Electric Utilities,0.006022188445229502,-0.11391854856228358
1,4127.0,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.0792627122118554,-0.045749361103760565
4,4281.0,ARCONIC INC,Aerospace & Defense,-0.05974615088866459,0.004637874567490617
3,4447.0,HESS CORP,"Oil, Gas & Consumable Fuels",0.015090360966207292,-0.11981618568251878
3,4904.0,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.05141886697439439,-0.2131524607214709
2,4962.0,AMERICAN EXPRESS CO,Consumer Finance,0.09707054483109494,-0.012197385918756515
1,4977.0,AFLAC INC,Insurance,0.0870519487360939,-0.09124012771845105
1,5133.0,AMERICAN GREETINGS  -CL A,Household Durables,0.04128622033452277,-0.06160275597640859
8,5272.0,AMERICAN INTERNATIONAL GROUP,Insurance,0.007942700530026294,-0.04032912781134354
1,5513.0,UNUM GROUP,Insurance,0.06814223268066488,-0.047708851599124275
7,5768.0,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.06157878675987276,0.10750511004025964
4,5981.0,AMERICAN VANGUARD CORP,Chemicals,-0.0463578060015769,0.017625598441304083
