labels,cik,conm,industry,Coord1,Coord2
9,1750.0,AAR CORP,Aerospace & Defense,0.10207048056514495,-0.021102241738149913
8,1800.0,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.14748433249111167,0.04361466893135815
2,2034.0,ACETO CORP,Health Care Providers & Services,-0.06537312301497297,-0.10299750926891978
4,2135.0,AFFILIATED COMPUTER SERVICES,IT Services,-0.08656585966867063,0.19980063445574467
3,2488.0,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.15569792668348867,0.06595929375419386
2,2491.0,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.041822948762609814,-0.04201040559765092
2,2809.0,AGNICO EAGLE MINES LTD,Metals & Mining,-0.010926206672887498,-0.07914255201419836
4,2969.0,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.11782616722643678,0.32424052573790074
9,3116.0,AKORN INC,Pharmaceuticals,0.12072572249037723,-0.03977429016388335
8,3453.0,MATSON INC,Marine,-0.04559366244904267,0.008690225131590968
4,3673.0,ALLEGHENY ENERGY INC,Electric Utilities,-0.1683861903537628,0.12061996000898254
5,4127.0,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.2473182462052177,0.09343781664808645
2,4281.0,ARCONIC INC,Aerospace & Defense,-0.05367478899767126,-0.11112668240587227
8,4447.0,HESS CORP,"Oil, Gas & Consumable Fuels",-0.09489107385329976,0.1018686674881962
0,4904.0,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.3435807397543226,0.02045377515445177
6,4962.0,AMERICAN EXPRESS CO,Consumer Finance,-0.04888294162406765,0.18872444877357578
4,4977.0,AFLAC INC,Insurance,-0.15573184286364608,0.23297321831779924
1,5133.0,AMERICAN GREETINGS  -CL A,Household Durables,0.020595547821771275,0.04810181729180711
8,5272.0,AMERICAN INTERNATIONAL GROUP,Insurance,-0.07739013965376336,-0.003274144425536161
4,5513.0,UNUM GROUP,Insurance,-0.2451065411533835,0.1926773534897103
2,5768.0,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,-0.1129823714211861,-0.2034655074736376
8,5981.0,AMERICAN VANGUARD CORP,Chemicals,-0.03872012393574417,0.0469973564720488
2,6201.0,AMERICAN AIRLINES GROUP INC,Airlines,-0.05367478899766896,-0.11112668240587206
5,6281.0,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,0.43471724148945573,0.1707343380860694
9,6284.0,ANALOGIC CORP,Health Care Equipment & Supplies,0.08498819226845072,-0.08617474498324151
6,6769.0,APACHE CORP,"Oil, Gas & Consumable Fuels",-0.07689932718658861,0.1662759331952909
8,6845.0,APOGEE ENTERPRISES INC,Building Products,-0.04533730159836116,0.026655242324411726
2,6885.0,STAGE STORES INC,Specialty Retail,-0.053487771028432336,-0.09261855972448652
5,6951.0,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,0.37481044165292143,0.08619324751277785
3,6955.0,ENERPAC TOOL GROUP CORP,Machinery,0.1057106334469122,0.12411432016067438
0,7084.0,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.19634848733451993,0.09226429785800745
8,7332.0,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.09955735647745852,0.04554694561728546
3,7536.0,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",0.17419574609288122,0.21271996756329486
