labels,cik,conm,industry,Coord1,Coord2
7,1750.0,AAR CORP,Aerospace & Defense,0.18667432506481782,-0.10183274698540938
1,1800.0,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.04215264601794197,0.13893999625426579
0,2034.0,ACETO CORP,Health Care Providers & Services,0.2165633837251369,0.04791274242468284
1,2135.0,AFFILIATED COMPUTER SERVICES,IT Services,0.0737657859219284,0.04506843762055053
5,2488.0,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.17241150217809442,0.05067863522560539
8,2491.0,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.028852488048122838,-0.011957143489268749
6,2809.0,AGNICO EAGLE MINES LTD,Metals & Mining,-0.13898350152535466,-0.16523624469577414
3,2969.0,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.03176647229613202,-0.020439339981579978
6,3116.0,AKORN INC,Pharmaceuticals,-0.07355201430787323,-0.06332668663822015
3,3453.0,MATSON INC,Marine,0.06097339701054847,-0.03133007423930271
7,3673.0,ALLEGHENY ENERGY INC,Electric Utilities,0.21511610192469113,-0.19957854141490838
4,4127.0,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.19930523312611892,0.11627341494167584
2,4281.0,ARCONIC INC,Aerospace & Defense,-0.1118955023085433,0.05478999907895846
9,4447.0,HESS CORP,"Oil, Gas & Consumable Fuels",-0.011207429678578594,-0.207391390033574
7,4904.0,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.1621251911491546,-0.061494441077614204
1,4962.0,AMERICAN EXPRESS CO,Consumer Finance,0.08245689867443522,0.07407150253888557
8,4977.0,AFLAC INC,Insurance,-0.06367221736246126,0.02077180026749697
3,5133.0,AMERICAN GREETINGS  -CL A,Household Durables,0.028262311313261432,-0.0261191715009809
1,5272.0,AMERICAN INTERNATIONAL GROUP,Insurance,-0.03481428586142189,0.0648681497728885
3,5513.0,UNUM GROUP,Insurance,0.007679650465867885,-0.036916653160023065
3,5768.0,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.07029521965476722,-0.09034983989926548
3,5981.0,AMERICAN VANGUARD CORP,Chemicals,0.011425363264630598,-0.04163682860010799
2,6201.0,AMERICAN AIRLINES GROUP INC,Airlines,-0.11189550230854325,0.054789999078958505
4,6281.0,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,0.1659096000527493,0.14123824546316016
6,6284.0,ANALOGIC CORP,Health Care Equipment & Supplies,-0.019052863366418232,-0.08117562346058559
