labels,cik,conm,industry,Coord1,Coord2
0,1750.0,AAR CORP,Aerospace & Defense,0.08860681718747634,-0.004833260730615774
9,1800.0,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.10430362914428912,0.04253081002340366
3,2034.0,ACETO CORP,Health Care Providers & Services,0.0009149890531945057,-0.10157189865273278
8,2135.0,AFFILIATED COMPUTER SERVICES,IT Services,-0.17414023408544788,0.11418856414506577
2,2488.0,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.03506859158465279,0.07222122459715694
6,2491.0,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.03978896225354579,-0.061315425659934066
2,2809.0,AGNICO EAGLE MINES LTD,Metals & Mining,0.06566139475198066,-0.011460516238622523
8,2969.0,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.21755842751730634,0.2570512574082508
0,3116.0,AKORN INC,Pharmaceuticals,0.13430555524851387,0.010565545989376495
6,3453.0,MATSON INC,Marine,-0.0754082490898924,-0.051042036914038066
5,3673.0,ALLEGHENY ENERGY INC,Electric Utilities,-0.19717079180119004,0.02750054297104276
7,4127.0,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.207959069703084,0.17309478346553162
3,4281.0,ARCONIC INC,Aerospace & Defense,0.0037478759420360636,-0.11060736082259305
9,4447.0,HESS CORP,"Oil, Gas & Consumable Fuels",-0.10398857376320393,0.07111196298215076
5,4904.0,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.3047131014130452,-0.13200993286057555
9,4962.0,AMERICAN EXPRESS CO,Consumer Finance,-0.10968269692671097,0.13052362329238923
8,4977.0,AFLAC INC,Insurance,-0.21081473879421322,0.16393271409294163
6,5133.0,AMERICAN GREETINGS  -CL A,Household Durables,-0.04092335761501927,0.0470146256519516
6,5272.0,AMERICAN INTERNATIONAL GROUP,Insurance,-0.057201526879099886,-0.014867449288630027
8,5513.0,UNUM GROUP,Insurance,-0.34480891489382415,0.05230050611920737
3,5768.0,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.004223207212521708,-0.08665309846297314
9,5981.0,AMERICAN VANGUARD CORP,Chemicals,-0.038739019742653674,0.07688179942145452
3,6201.0,AMERICAN AIRLINES GROUP INC,Airlines,0.003747875942035916,-0.11060736082259306
7,6281.0,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,0.31275968449605274,0.32666973300416635
0,6284.0,ANALOGIC CORP,Health Care Equipment & Supplies,0.16680189075361193,0.03927211960568707
9,6769.0,APACHE CORP,"Oil, Gas & Consumable Fuels",-0.10555454463049625,0.14699000792885092
9,6845.0,APOGEE ENTERPRISES INC,Building Products,-0.07711499744330466,0.04009251335583679
3,6885.0,STAGE STORES INC,Specialty Retail,0.0037478759420358186,-0.11060736082259291
7,6951.0,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,0.27157920005264125,0.21401316306451593
2,6955.0,ENERPAC TOOL GROUP CORP,Machinery,-0.005646166483192057,0.11833505618635708
5,7084.0,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.2246947883780318,0.019682873662729864
6,7332.0,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.06979597037703968,0.028857861751007893
1,7536.0,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",0.06088800677948478,0.23533300728173248
8,7789.0,ASSOCIATED BANC-CORP,Banks,-0.2535758697304705,0.1170762149989663
1,8411.0,ATWOOD OCEANICS,Energy Equipment & Services,0.05622324056040127,0.2726296760265758
9,8670.0,AUTOMATIC DATA PROCESSING,IT Services,-0.11103013879964443,0.12378898636518634
6,8818.0,AVERY DENNISON CORP,Containers & Packaging,-0.010213703225394883,0.021935235923496308
2,8858.0,AVNET INC,"Electronic Equipment, Instruments & Components",0.06532814510744525,0.10630722498012009
9,8868.0,AVON PRODUCTS,Personal Products,-0.12073735314958485,0.11626822687743785
9,8947.0,AZZ INC,Electrical Equipment,-0.042820276993174915,0.10046731287454684
9,9092.0,BADGER METER INC,"Electronic Equipment, Instruments & Components",-0.07267675331581053,0.09779446815299347
2,9326.0,BALCHEM CORP  -CL B,Chemicals,0.02533341988952058,-0.00042128448498436117
