labels,cik,conm,industry,Coord1,Coord2
8,1750.0,AAR CORP,Aerospace & Defense,-0.009372796422246213,-0.026458333012813837
3,1800.0,ABBOTT LABORATORIES,Health Care Equipment & Supplies,0.014452574989839416,0.11023876728494542
3,2034.0,ACETO CORP,Health Care Providers & Services,-0.011261709582244435,0.0702993567330077
1,2135.0,AFFILIATED COMPUTER SERVICES,IT Services,-0.14546569092317813,-0.031100599961796337
3,2488.0,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.05246329105497273,0.09092160039780596
1,2491.0,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.14546569092317777,-0.031100599961797034
1,2809.0,AGNICO EAGLE MINES LTD,Metals & Mining,-0.2721011566387839,0.0035255457893130704
8,2969.0,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.010231460926934168,0.02952574990232988
3,3116.0,AKORN INC,Pharmaceuticals,-0.06107522953293784,0.10703550793869483
0,3453.0,MATSON INC,Marine,0.12146804392969197,0.034316941311764285
1,3673.0,ALLEGHENY ENERGY INC,Electric Utilities,-0.1454656909231783,-0.03110059996179711
8,4127.0,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,-0.055296324612841244,-0.008541176716593558
5,4281.0,ARCONIC INC,Aerospace & Defense,0.1419708164259679,0.322241456374757
0,4447.0,HESS CORP,"Oil, Gas & Consumable Fuels",0.2233154693013894,-0.07294022994034541
7,4904.0,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.204965275537813,0.1287789823537997
9,4962.0,AMERICAN EXPRESS CO,Consumer Finance,0.03094311267166659,0.007960720029343723
8,4977.0,AFLAC INC,Insurance,-0.04777723826893625,0.008772926679619257
1,5133.0,AMERICAN GREETINGS  -CL A,Household Durables,-0.14546569092317796,-0.031100599961797114
8,5272.0,AMERICAN INTERNATIONAL GROUP,Insurance,-0.06140506612773463,-0.0209996742156088
9,5513.0,UNUM GROUP,Insurance,0.1373976916169913,-0.06094954924387626
1,5768.0,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,-0.10311100070424183,-0.006767182725432177
9,5981.0,AMERICAN VANGUARD CORP,Chemicals,0.02698925598885293,-0.04912959202975292
4,6201.0,AMERICAN AIRLINES GROUP INC,Airlines,0.29057709504337537,0.11417550902429303
3,6281.0,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,0.01826596081316316,0.023384983912843788
8,6284.0,ANALOGIC CORP,Health Care Equipment & Supplies,-0.07258647806422812,-0.010051104877347576
6,6769.0,APACHE CORP,"Oil, Gas & Consumable Fuels",0.17225527652327313,-0.16616853798409076
9,6845.0,APOGEE ENTERPRISES INC,Building Products,0.050807139544856265,0.009363702652443977
9,6885.0,STAGE STORES INC,Specialty Retail,0.0799404195504328,-0.029241914659025137
3,6951.0,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,0.025608687797806284,0.05396903277140268
9,6955.0,ENERPAC TOOL GROUP CORP,Machinery,0.06978102800833973,0.0027599464697071517
9,7084.0,ARCHER-DANIELS-MIDLAND CO,Food Products,0.026694733148524306,-0.06036075775236103
2,7332.0,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",0.09080075560573582,-0.21922105480548607
3,7536.0,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",0.017352449433964214,0.021904472206912187
0,7789.0,ASSOCIATED BANC-CORP,Banks,0.17376309464819828,-0.03283730617588483
2,8411.0,ATWOOD OCEANICS,Energy Equipment & Services,-0.006337669759993048,-0.11650768658662618
3,8670.0,AUTOMATIC DATA PROCESSING,IT Services,0.028230877405749234,0.06451768496508722
3,8818.0,AVERY DENNISON CORP,Containers & Packaging,0.0404222580153997,0.08531572125051362
9,8858.0,AVNET INC,"Electronic Equipment, Instruments & Components",0.03442149029579438,0.015128401045574329
9,8868.0,AVON PRODUCTS,Personal Products,0.07424346014055512,-0.03070625779942501
9,8947.0,AZZ INC,Electrical Equipment,0.05362818028311965,-0.02525865545114667
8,9092.0,BADGER METER INC,"Electronic Equipment, Instruments & Components",0.005419983057411901,0.02471527972812483
9,9326.0,BALCHEM CORP  -CL B,Chemicals,0.03851447942383568,-0.022629598667568796
1,9342.0,BALDOR ELECTRIC CO,Electrical Equipment,-0.14546569092317815,-0.031100599961796937
8,9389.0,BALL CORP,Containers & Packaging,-0.06415387334209294,0.06533675344563958
9,9631.0,BANK OF NOVA SCOTIA,Banks,0.04816845300756804,-0.04650259958945822
7,9892.0,BARD (C.R.) INC,Health Care Equipment & Supplies,-0.14650273959286966,0.05348438498497777
9,9984.0,BARNES GROUP INC,Machinery,0.11476467690785529,0.02773626637693628
3,10456.0,BAXTER INTERNATIONAL INC,Health Care Equipment & Supplies,-0.020876131440471905,0.06470948354543168
3,10795.0,BECTON DICKINSON & CO,Health Care Equipment & Supplies,0.017451292473801876,0.09423254496592413
8,11199.0,BEMIS CO INC,Containers & Packaging,-0.03326796365178251,0.03009388098728788
3,11544.0,BERKLEY (W R) CORP,Insurance,-0.030803349743105553,0.055834476968105916
3,12208.0,BIO-RAD LABORATORIES INC,Life Sciences Tools & Services,0.008304649088099471,0.0750692204387119
1,12355.0,BLACK & DECKER CORP,Household Durables,-0.14546569092317815,-0.031100599961797
7,12659.0,BLOCK H & R INC,Diversified Consumer Services,-0.138999089368704,0.05028021600471516
3,12927.0,BOEING CO,Aerospace & Defense,0.04374958236791735,0.048495443552592554
1,12978.0,OFFICEMAX INC,Specialty Retail,-0.14546569092317815,-0.031100599961797024
1,13610.0,BOWNE & CO INC,Commercial Services & Supplies,-0.14546569092317815,-0.03110059996179699
2,14195.0,BRIGGS & STRATTON,Machinery,0.11274902206150376,-0.10560166562408659
3,14272.0,BRISTOL-MYERS SQUIBB CO,Pharmaceuticals,-0.03883827123957298,0.06716906956488618
8,14693.0,BROWN FORMAN CORP,Beverages,-0.07723809423515166,0.06924683873448909
9,14707.0,CALERES INC,Specialty Retail,0.014146235668516515,-0.03119925835201605
9,14930.0,BRUNSWICK CORP,Leisure Products,0.03435906698144359,0.018811204007805428
8,15615.0,MASTEC INC,Construction & Engineering,-0.030238931267723906,-0.007164620258056912
9,16040.0,CABOT CORP,Chemicals,0.07329768107188964,-0.010303719144491517
3,16058.0,CACI INTL INC  -CL A,IT Services,0.03903826846849925,0.03431146437302113
8,16160.0,CAL-MAINE FOODS INC,Food Products,-0.07646614744522627,-0.041313555383703765
7,16732.0,CAMPBELL SOUP CO,Food Products,-0.0969184849259156,0.0736080513446525
3,16868.0,CANADIAN NATIONAL RAILWAY CO,Road & Rail,-0.03285603175525974,0.10247177122230071
1,16873.0,NEXEN INC,"Oil, Gas & Consumable Fuels",-0.14546569092317818,-0.031100599961797
3,16875.0,CANADIAN PACIFIC RAILWAY LTD,Road & Rail,0.03203034087910911,0.057974034521895215
8,16918.0,CONSTELLATION BRANDS,Beverages,-0.061128116922211435,0.02947709851277705
8,16988.0,CANON INC,"Technology Hardware, Storage & Peripherals",-0.06261405175993723,0.015479275709506678
0,17843.0,CARPENTER TECHNOLOGY CORP,Metals & Mining,0.15845132815011392,-0.023635689907519502
1,18061.0,CASCADE CORP,Machinery,-0.14546569092317818,-0.031100599961797
7,18172.0,CASTLE (A M) & CO,Trading Companies & Distributors,-0.2896221715352276,0.10218687644488772
9,18230.0,CATERPILLAR INC,Machinery,0.08895827964788704,-0.03728610568149154
1,18255.0,CATO CORP  -CL A,Specialty Retail,-0.09561910611779226,-0.02422730189313851
9,18349.0,SYNOVUS FINANCIAL CORP,Banks,0.11482324441998684,-0.004704418723850411
2,18396.0,CDI CORP,Professional Services,-0.04646542030064605,-0.10017414311607485
2,18498.0,GENESCO INC,Specialty Retail,-0.04746042918098937,-0.11300861284159115
1,18808.0,CENTRAL VERMONT PUB SERV,Electric Utilities,-0.14546569092317818,-0.031100599961797
8,18926.0,CENTURYLINK INC,Diversified Telecommunication Services,-0.0636647343962529,-0.06121826758658701
1,18937.0,CERADYNE INC,Aerospace & Defense,-0.14546569092317818,-0.031100599961797
0,19411.0,MAGELLAN HEALTH INC,Health Care Providers & Services,0.14810537850926314,-0.02762878100347849
8,19446.0,CANTEL MEDICAL CORP,Health Care Equipment & Supplies,-0.03882862483175874,0.04672874167009462
1,19520.0,CHATTEM INC,Personal Products,-0.14546569092317818,-0.031100599961797
3,19584.0,CHEMED CORP,Health Care Providers & Services,-0.006489893492339496,0.11501872601218029
0,19612.0,TCF FINANCIAL CORP,Banks,0.15806009196061718,-0.01513426844335941
9,19617.0,JPMORGAN CHASE & CO,Banks,0.05793060573016701,-0.01329605346918134
7,20171.0,CHUBB CORP,Insurance,-0.1475593683278391,0.05426793838704376
3,20212.0,CHURCHILL DOWNS INC,"Hotels, Restaurants & Leisure",0.03880095846805986,0.07990695400534928
3,20286.0,CINCINNATI FINANCIAL CORP,Insurance,-0.05651653672673842,0.09580497952625601
6,20520.0,FRONTIER COMMUNICATIONS CORP,Diversified Telecommunication Services,0.11545798231955498,-0.2954007011358889
8,20740.0,CLARCOR INC,Machinery,-0.023713106733139516,-0.04873755175699148
7,21076.0,CLOROX CO/DE,Household Products,-0.13055620546808466,0.12405623461410242
7,21344.0,COCA-COLA CO,Beverages,-0.1326980961082592,0.04941820550853417
3,21510.0,COHERENT INC,"Electronic Equipment, Instruments & Components",0.02407576420866155,0.06552378495673351
9,21535.0,COHU INC,Semiconductors & Semiconductor Equipment,0.037194715352992874,-0.02391382884472163
