labels,cik,conm,industry,Coord1,Coord2
8,1750.0,AAR CORP,Aerospace & Defense,0.09726762130124446,-0.05108870746753952
7,1800.0,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.0379803610835321,0.09143505330854651
0,2034.0,ACETO CORP,Health Care Providers & Services,0.07005010379980996,0.05876779556223962
1,2135.0,AFFILIATED COMPUTER SERVICES,IT Services,-0.16201729090493755,-0.014271941907020209
9,2488.0,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.008224427550145767,-0.06136278597606067
9,2491.0,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.008796429953745126,-0.003875129329018066
1,2809.0,AGNICO EAGLE MINES LTD,Metals & Mining,-0.27813888791147606,-0.09320046516143554
8,2969.0,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.09366610131138073,0.012382562328376416
1,3116.0,AKORN INC,Pharmaceuticals,-0.10949135052955035,0.017068104057685433
0,3453.0,MATSON INC,Marine,0.08780330180291633,0.052244845897844575
1,3673.0,ALLEGHENY ENERGY INC,Electric Utilities,-0.11590751937844573,-0.03386072563902642
9,4127.0,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,-0.045169391073200955,-0.04619007811578452
1,4281.0,ARCONIC INC,Aerospace & Defense,-0.16103957396011195,-0.016549805799377912
2,4447.0,HESS CORP,"Oil, Gas & Consumable Fuels",0.11416210974585804,-0.12659060706514114
5,4904.0,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.090497970160238,0.13142167081889752
0,4962.0,AMERICAN EXPRESS CO,Consumer Finance,0.02651790316821155,0.025755996993343955
8,4977.0,AFLAC INC,Insurance,0.12131602554136667,-0.035349319580610036
9,5133.0,AMERICAN GREETINGS  -CL A,Household Durables,-0.0571901112053184,-0.04862742642853395
9,5272.0,AMERICAN INTERNATIONAL GROUP,Insurance,-0.01100302324086466,-0.02903825993248382
8,5513.0,UNUM GROUP,Insurance,0.05658834650595774,0.00023464111334651187
9,5768.0,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,-0.04415363518660884,-0.041739694028612134
9,5981.0,AMERICAN VANGUARD CORP,Chemicals,-0.033472179647916475,0.013847001428146466
5,6201.0,AMERICAN AIRLINES GROUP INC,Airlines,-0.1607321638903611,0.18067145592293601
9,6281.0,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.023449622347596944,-0.004878643535273894
0,6284.0,ANALOGIC CORP,Health Care Equipment & Supplies,0.018523438825670625,0.05463509194796232
2,6769.0,APACHE CORP,"Oil, Gas & Consumable Fuels",0.05427151209925267,-0.1866806324427915
0,6845.0,APOGEE ENTERPRISES INC,Building Products,0.07170587592437294,0.03863692065545583
7,6885.0,STAGE STORES INC,Specialty Retail,-0.03722404342649839,0.03282628973086578
0,6951.0,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,0.042568376983141865,0.01439833334450809
8,6955.0,ENERPAC TOOL GROUP CORP,Machinery,0.04722061976839255,-0.039627570866398294
9,7084.0,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.019368057013672356,-0.022693700032159952
9,7332.0,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.04642403786430113,-0.08542477526939347
8,7536.0,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",0.0947303404776637,-0.03653525021421726
4,7789.0,ASSOCIATED BANC-CORP,Banks,0.19800967626349467,0.01717824787881854
2,8411.0,ATWOOD OCEANICS,Energy Equipment & Services,0.03486150732051578,-0.12481398919500088
0,8670.0,AUTOMATIC DATA PROCESSING,IT Services,0.05531772780303275,0.07652263624301073
0,8818.0,AVERY DENNISON CORP,Containers & Packaging,0.08979944379008283,0.04783027556150778
8,8858.0,AVNET INC,"Electronic Equipment, Instruments & Components",0.0650677792090342,-0.01655973859891506
9,8868.0,AVON PRODUCTS,Personal Products,-0.02733836192706991,-0.05760176869261916
0,8947.0,AZZ INC,Electrical Equipment,0.011754478357470198,0.0252005606035568
0,9092.0,BADGER METER INC,"Electronic Equipment, Instruments & Components",0.01912213412629061,0.04873739513804762
7,9326.0,BALCHEM CORP  -CL B,Chemicals,-0.03471497902218066,0.05018267379241152
9,9342.0,BALDOR ELECTRIC CO,Electrical Equipment,-0.06135254823946449,-0.07009395704826363
9,9389.0,BALL CORP,Containers & Packaging,0.033398223342546295,-0.01123811989067362
9,9631.0,BANK OF NOVA SCOTIA,Banks,-0.031177858989431213,-0.02571141153694356
0,9892.0,BARD (C.R.) INC,Health Care Equipment & Supplies,0.01205367979102248,0.10624654885417474
4,9984.0,BARNES GROUP INC,Machinery,0.15568133785461516,0.049861758081594126
9,10456.0,BAXTER INTERNATIONAL INC,Health Care Equipment & Supplies,-0.03270501472230647,-0.025941022208565465
0,10795.0,BECTON DICKINSON & CO,Health Care Equipment & Supplies,0.034779935303973275,0.09538534030781641
7,11199.0,BEMIS CO INC,Containers & Packaging,-0.03477772784711933,0.05298335138677314
7,11544.0,BERKLEY (W R) CORP,Insurance,-0.02607533754568906,0.048141092225785595
9,12208.0,BIO-RAD LABORATORIES INC,Life Sciences Tools & Services,0.021812879885391805,-0.004292313706844438
1,12355.0,BLACK & DECKER CORP,Household Durables,-0.15534157115049946,-0.019573269949450686
0,12659.0,BLOCK H & R INC,Diversified Consumer Services,0.031659957677572015,0.08312771605282902
0,12927.0,BOEING CO,Aerospace & Defense,0.03390577989166893,0.04274255773721841
8,12978.0,OFFICEMAX INC,Specialty Retail,0.0928575633981469,-0.01835827840389117
1,13610.0,BOWNE & CO INC,Commercial Services & Supplies,-0.14431888026806747,-0.02960805692124897
0,14195.0,BRIGGS & STRATTON,Machinery,0.05206714575213823,0.023448230530376885
5,14272.0,BRISTOL-MYERS SQUIBB CO,Pharmaceuticals,-0.09645051448237964,0.14868211386725536
0,14693.0,BROWN FORMAN CORP,Beverages,-0.008262938692069406,0.06779153130931623
0,14707.0,CALERES INC,Specialty Retail,0.03080720725336015,0.03157847006207742
8,14930.0,BRUNSWICK CORP,Leisure Products,0.18138030683848075,-0.004279689133407257
9,15615.0,MASTEC INC,Construction & Engineering,-0.05947978084741504,-0.05868531296144085
2,16040.0,CABOT CORP,Chemicals,0.11747101683712359,-0.09696391272403054
0,16058.0,CACI INTL INC  -CL A,IT Services,0.029899770566597022,0.03246933111328037
7,16160.0,CAL-MAINE FOODS INC,Food Products,-0.07903649401078935,0.03665253351198351
7,16732.0,CAMPBELL SOUP CO,Food Products,-0.0929561282300285,0.08385886226072596
7,16868.0,CANADIAN NATIONAL RAILWAY CO,Road & Rail,-0.04434755025471914,0.03483636522299496
2,16873.0,NEXEN INC,"Oil, Gas & Consumable Fuels",0.0004021993338948588,-0.09196473774446613
8,16875.0,CANADIAN PACIFIC RAILWAY LTD,Road & Rail,0.060214686989367466,-0.002115207432839621
0,16918.0,CONSTELLATION BRANDS,Beverages,0.03263523564218914,0.07889409481888937
9,16988.0,CANON INC,"Technology Hardware, Storage & Peripherals",0.004507880428175865,-0.04800608657526116
8,17843.0,CARPENTER TECHNOLOGY CORP,Metals & Mining,0.08299613193660822,-0.018860969648872766
2,18061.0,CASCADE CORP,Machinery,0.05607395775982869,-0.0712751786971099
1,18172.0,CASTLE (A M) & CO,Trading Companies & Distributors,-0.1610395739601122,-0.01654980579937793
3,18230.0,CATERPILLAR INC,Machinery,0.14107780007399287,-0.13536980416017252
7,18255.0,CATO CORP  -CL A,Specialty Retail,-0.06644425128800943,0.014304978714248094
4,18349.0,SYNOVUS FINANCIAL CORP,Banks,0.24238979693743037,0.0004854769908005556
0,18396.0,CDI CORP,Professional Services,0.05920830754852562,0.05987650956233438
9,18498.0,GENESCO INC,Specialty Retail,-0.03172974522359375,-0.000495408247400869
1,18808.0,CENTRAL VERMONT PUB SERV,Electric Utilities,-0.11690039319979169,0.004315953948783821
9,18926.0,CENTURYLINK INC,Diversified Telecommunication Services,-0.06619035216592745,-0.024965036977548656
9,18937.0,CERADYNE INC,Aerospace & Defense,-0.022513010276788998,-0.06582269003857198
0,19411.0,MAGELLAN HEALTH INC,Health Care Providers & Services,0.005657415373536348,0.040558989313919214
0,19446.0,CANTEL MEDICAL CORP,Health Care Equipment & Supplies,0.06397260812293172,0.07817133527325383
1,19520.0,CHATTEM INC,Personal Products,-0.16102897659790585,-0.016500521573715576
9,19584.0,CHEMED CORP,Health Care Providers & Services,-0.002705120919560984,-0.0050573611992138735
0,19612.0,TCF FINANCIAL CORP,Banks,0.06687396266103911,0.023273132886895698
8,19617.0,JPMORGAN CHASE & CO,Banks,0.10239472462583682,-0.01555638573380322
0,20171.0,CHUBB CORP,Insurance,-0.013761319952253699,0.0889594765234087
0,20212.0,CHURCHILL DOWNS INC,"Hotels, Restaurants & Leisure",0.01751176490760015,0.008568080955736232
0,20286.0,CINCINNATI FINANCIAL CORP,Insurance,0.03390778938823464,0.0789586588653803
9,20520.0,FRONTIER COMMUNICATIONS CORP,Diversified Telecommunication Services,-0.07601396048226478,-0.04092169633118197
0,20740.0,CLARCOR INC,Machinery,0.05780069775854965,0.023615062959714567
7,21076.0,CLOROX CO/DE,Household Products,-0.06075685567957322,0.059811881504690814
7,21344.0,COCA-COLA CO,Beverages,-0.09154337648207177,0.04238257649288429
9,21510.0,COHERENT INC,"Electronic Equipment, Instruments & Components",-0.022719447545695926,-0.011715736755687265
9,21535.0,COHU INC,Semiconductors & Semiconductor Equipment,0.012305386874751145,-0.03929562349337623
7,21665.0,COLGATE-PALMOLIVE CO,Household Products,-0.07925467064702192,0.07614869820350773
8,22356.0,COMMERCE BANCSHARES INC,Banks,0.10243544334506945,0.032377278655386726
8,22444.0,COMMERCIAL METALS,Metals & Mining,0.10970846037899423,-0.06833638615999585
1,23197.0,COMTECH TELECOMMUN,Communications Equipment,-0.09528231964160462,-0.0015910715829637171
7,23217.0,CONAGRA BRANDS INC,Food Products,-0.05697140405951817,0.06675250451367404
0,23666.0,HILLSHIRE BRANDS CO,Food Products,0.003087332362565077,0.05902519953097098
8,23675.0,CON-WAY INC,Road & Rail,0.09419809151211068,-0.03290817939364518
8,24491.0,COOPER TIRE & RUBBER CO,Auto Components,0.0757999624644547,0.004235712728233388
9,24545.0,MOLSON COORS BEVERAGE CO,Beverages,-0.008199259281736837,0.02388992877294127
0,24741.0,CORNING INC,"Electronic Equipment, Instruments & Components",0.011233033029646256,0.01756670753772392
8,25232.0,COUSINS PROPERTIES INC,"Equity Real Estate 
Investment Trusts 
(REITs)",0.10768052073952329,0.000650797889982718
8,25445.0,CRANE CO,Machinery,0.12477128652387058,-0.0639373558708109
0,26058.0,CTS CORP,"Electronic Equipment, Instruments & Components",0.06374155372519928,0.038090207811302346
9,26076.0,CUBIC CORP,Aerospace & Defense,0.005864543240885577,-0.015816506199733633
8,26172.0,CUMMINS INC,Machinery,0.12620141092683235,-0.05713253203053448
8,26324.0,CURTISS-WRIGHT CORP,Aerospace & Defense,0.10824047296576877,0.023316608682554574
8,26780.0,DANA INC,Auto Components,0.09276872663019392,-0.03701071006362056
7,27419.0,TARGET CORP,Multiline Retail,-0.058499773551662186,0.025373922628652904
0,27904.0,DELTA AIR LINES INC,Airlines,0.0400007317702573,0.1506945887256723
8,27996.0,DELUXE CORP,Commercial Services & Supplies,0.12473376805658783,0.025803444093895945
8,28412.0,COMERICA INC,Banks,0.09219876631923728,-0.004305414279668413
