labels,cik,conm,industry,Coord1,Coord2
7,1750.0,AAR CORP,Aerospace & Defense,0.024700648523668517,0.02926592667450518
2,1800.0,ABBOTT LABORATORIES,Health Care Equipment & Supplies,0.03312119696329937,-0.10008420884197604
2,2034.0,ACETO CORP,Health Care Providers & Services,0.046821439042300586,-0.08070848875206428
0,2135.0,AFFILIATED COMPUTER SERVICES,IT Services,-0.120242040169349,0.03625841444937026
1,2488.0,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.08950571140428261,-0.02720456048270829
0,2491.0,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.1132520941229599,0.02739825380574349
6,2809.0,AGNICO EAGLE MINES LTD,Metals & Mining,-0.24824237988043102,0.10546473252016555
9,2969.0,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.004798033912019583,-0.011586363284170524
9,3116.0,AKORN INC,Pharmaceuticals,-0.017115010317178783,-0.07568431785599365
2,3453.0,MATSON INC,Marine,0.07973613278516165,-0.1177154826178726
0,3673.0,ALLEGHENY ENERGY INC,Electric Utilities,-0.120242040169348,0.036258414449369454
0,4127.0,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,-0.09040058663946199,-0.0020507344295852955
2,4281.0,ARCONIC INC,Aerospace & Defense,0.022294376310416957,-0.14026204230483982
8,4447.0,HESS CORP,"Oil, Gas & Consumable Fuels",0.2137992113257811,0.1712510667772347
5,4904.0,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.22992787753293745,-0.12473830477637342
1,4962.0,AMERICAN EXPRESS CO,Consumer Finance,0.05886988084636979,-0.0024756535730582198
9,4977.0,AFLAC INC,Insurance,-0.014624997224408147,0.006305436087277472
0,5133.0,AMERICAN GREETINGS  -CL A,Household Durables,-0.12024204016934807,0.036258414449369544
7,5272.0,AMERICAN INTERNATIONAL GROUP,Insurance,-0.032979869023312805,0.030295977591395726
1,5513.0,UNUM GROUP,Insurance,0.09374646880276108,0.0413338482407615
9,5768.0,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,-0.0516752852941355,0.011936198878885652
7,5981.0,AMERICAN VANGUARD CORP,Chemicals,0.029839961343121592,0.03979479471074427
2,6201.0,AMERICAN AIRLINES GROUP INC,Airlines,0.12671294864133187,-0.29451592161668577
9,6281.0,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.007030464701742616,-0.023108988809781468
9,6284.0,ANALOGIC CORP,Health Care Equipment & Supplies,-0.014063388548372305,-0.04234890500635791
8,6769.0,APACHE CORP,"Oil, Gas & Consumable Fuels",0.13572488304932157,0.2004177790508382
1,6845.0,APOGEE ENTERPRISES INC,Building Products,0.05017979332917474,-0.010639828480205034
9,6885.0,STAGE STORES INC,Specialty Retail,-0.041631071741156295,-0.007404995445232631
9,6951.0,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,0.02010824120379117,-0.03292324131306453
1,6955.0,ENERPAC TOOL GROUP CORP,Machinery,0.08346023081022676,0.011356898027630754
7,7084.0,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.009479816752987456,0.06133108995411606
8,7332.0,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",0.08466863457512044,0.19395769769142665
9,7536.0,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",-0.0153328608273006,-0.02468582020496352
1,7789.0,ASSOCIATED BANC-CORP,Banks,0.15332692058989347,-0.014078027983671016
8,8411.0,ATWOOD OCEANICS,Energy Equipment & Services,0.09493709811893156,0.1672392105504917
9,8670.0,AUTOMATIC DATA PROCESSING,IT Services,0.04546515741002954,-0.06098388206556053
9,8818.0,AVERY DENNISON CORP,Containers & Packaging,0.03473798969021846,-0.046009190569885
