labels,cik,conm,industry,Coord1,Coord2,2,3,4
2,1750.0,AAR CORP,Aerospace & Defense,-0.09571485022935448,0.06740812430145342,-0.022050853976960882,-0.12732383525896201,0.05015864228646986
8,1800.0,ABBOTT LABORATORIES,Health Care Equipment & Supplies,0.14963055345670406,-0.05300714219772248,0.29558977040729284,-0.012854048771524325,0.1428746394967846
2,2034.0,ACETO CORP,Health Care Providers & Services,-0.01310960350913906,-0.02367043362454181,0.05430377131436961,-0.12989734375592474,-0.07085091186269442
2,2135.0,AFFILIATED COMPUTER SERVICES,IT Services,-0.056473848386005054,0.12157000241804443,0.14988564303056567,0.04908064495850163,0.06719658125862046
0,2488.0,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.1066562757516575,0.18103206869877558,-0.09292747113775093,-0.1352871410481074,0.08905815136403146
2,2491.0,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.10411363267186587,0.0229875127211762,0.12353507090071764,0.021152611051430042,-0.07681234804221271
1,2809.0,AGNICO EAGLE MINES LTD,Metals & Mining,0.22447032623466062,0.26622555845630386,0.16786918029781328,0.40042762623227157,-0.06114721001941828
5,2969.0,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.25321862338359347,-0.09710734367922816,0.04622946235569929,0.04734337377196612,0.3046088757245785
1,3116.0,AKORN INC,Pharmaceuticals,0.08361626301770289,0.11801643458366536,0.14257596018815502,-0.029820631017412794,-0.11664051320791509
5,3453.0,MATSON INC,Marine,-0.1897049648416647,-0.18633101244771536,-0.11797525330456407,-0.09067394547652942,-0.0008590904579514749
8,3673.0,ALLEGHENY ENERGY INC,Electric Utilities,-0.11243688279871958,0.030064714316123196,0.2386293528349901,0.24792450021535126,0.18534383652261385
0,4127.0,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,-0.07549862413113284,0.3458694562626494,-0.046950330645310144,-0.15267283363033946,0.12077430537353008
3,4281.0,ARCONIC INC,Aerospace & Defense,0.32453952942506703,-0.023213519614969844,0.06717260365601768,-0.07216913441834816,-0.04028665568601409
6,4447.0,HESS CORP,"Oil, Gas & Consumable Fuels",0.10381268069114741,-0.11096826267767149,-0.22437000133298238,0.31450421766488107,0.3478219001178042
8,4904.0,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.04192903409426005,-0.15364435374045782,0.5045849197633848,0.27479148867861947,0.05166543034772787
5,4962.0,AMERICAN EXPRESS CO,Consumer Finance,-0.35688670367826203,-0.18896519254033645,-0.0605604988541944,-0.08023120908972949,0.09216528774860018
5,4977.0,AFLAC INC,Insurance,-0.26794363837124696,-0.2591226261589778,0.038357900119151016,0.057336416011129994,0.16158228902591365
5,5133.0,AMERICAN GREETINGS  -CL A,Household Durables,-0.24574244696559988,0.009175090397408462,0.07748316140789314,-0.02699489726042566,-0.02122905449708617
4,5272.0,AMERICAN INTERNATIONAL GROUP,Insurance,-0.13457019330359374,-0.10342155099909063,-0.007319949252234337,0.08035841176613716,-0.013107312774900915
9,5513.0,UNUM GROUP,Insurance,-0.19066120595102612,-0.35190171804337295,0.06840675801490162,-0.048148147743885684,0.17523958707709214
1,5768.0,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.14535542893126266,0.06017997736952527,0.15695628240487192,0.05439938961167539,-0.06177082510461071
2,5981.0,AMERICAN VANGUARD CORP,Chemicals,0.10502325137777596,0.019782126562004204,0.07290757630226562,-0.06864551586601382,0.030244481242637976
3,6201.0,AMERICAN AIRLINES GROUP INC,Airlines,0.37754749272051286,-0.14681221996258179,-0.0306234924674359,-0.2072489163134997,-0.02686809699909997
0,6281.0,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.15426949232229353,0.38808599985171405,-0.08194863845040037,-0.2492222998003162,0.2075988790792576
2,6284.0,ANALOGIC CORP,Health Care Equipment & Supplies,0.019477145370537727,0.11271238939081288,0.03294805407485416,-0.010955209286593411,-0.05154146914053783
6,6769.0,APACHE CORP,"Oil, Gas & Consumable Fuels",0.07706878297528222,-0.09407803718501123,-0.21733774050031246,0.3361563306779815,0.35290575401022145
4,6845.0,APOGEE ENTERPRISES INC,Building Products,-0.0810204855847725,-0.091136635363626,-0.0003477388547769932,-0.009434180264641137,0.011828578288725747
4,6885.0,STAGE STORES INC,Specialty Retail,0.07035760811772199,-0.12910419618128227,-0.07815650736743406,-0.06925922754404625,-0.07902948374800998
0,6951.0,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,-0.17713490506041626,0.30966320023176447,-0.10711404492593192,-0.3275959127427208,0.16868881134544786
5,6955.0,ENERPAC TOOL GROUP CORP,Machinery,-0.169542159514984,-0.01848103443278708,-0.08340260700610916,-0.053062527383216984,0.15931612600214823
8,7084.0,ARCHER-DANIELS-MIDLAND CO,Food Products,0.13266736546725938,-0.028224311608218904,0.12263821647643737,0.14845861313507744,0.3209186716553143
6,7332.0,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",0.16555187800230822,-0.01662468480521512,-0.12394783131031131,0.3193619060513839,0.2732709168366017
5,7536.0,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",-0.23647605717162012,0.1248712781790453,-0.08661071084322505,-0.15487734144826457,0.16718448764324026
9,7789.0,ASSOCIATED BANC-CORP,Banks,0.017624117739122588,-0.27523313333584926,0.03802531689243486,-0.27063702560172154,0.2851450710288597
6,8411.0,ATWOOD OCEANICS,Energy Equipment & Services,-0.05883049730756771,0.1277642154774604,-0.21165681501038996,0.24831328207320344,0.26877987256489877
2,8670.0,AUTOMATIC DATA PROCESSING,IT Services,-0.07276746721590843,0.0025437547325765602,0.16572990999607667,-0.08565615105851468,0.3020725183506822
5,8818.0,AVERY DENNISON CORP,Containers & Packaging,-0.19519577650705922,-0.16284939080768845,-0.02906753806557314,-0.09765104255617058,0.047856140663551455
5,8858.0,AVNET INC,"Electronic Equipment, Instruments & Components",-0.23422728508331603,0.14109689891110808,-0.1214507212015547,-0.18755832435071706,0.09702066376086672
5,8868.0,AVON PRODUCTS,Personal Products,-0.05384837279230633,-0.11194035539092348,0.01650037307682491,0.04257533231664202,0.1464334198598565
5,8947.0,AZZ INC,Electrical Equipment,-0.05360141292374129,-0.009431391157066402,-0.03071376127634617,0.028016222635248274,0.1712552446601863
5,9092.0,BADGER METER INC,"Electronic Equipment, Instruments & Components",-0.07615068885227841,-0.04936598407657084,-0.008617662671771425,0.02282310156373797,0.09899389313974986
2,9326.0,BALCHEM CORP  -CL B,Chemicals,0.08463201847957778,-0.01403712270028423,0.12127816984246573,-0.08648264143029642,0.04151099470158541
7,9342.0,BALDOR ELECTRIC CO,Electrical Equipment,-0.36959163390303235,-0.06858473357382285,-0.04936098726101979,0.14968541513304237,-0.09027022309495729
8,9389.0,BALL CORP,Containers & Packaging,0.014379211044849797,-0.10175039916647745,0.19152634633987722,0.09132057159784505,0.13801471114945837
5,9631.0,BANK OF NOVA SCOTIA,Banks,-0.16522515474465319,-0.09491227944052576,0.1355713670171513,0.015526290306615521,0.30563962985298143
8,9892.0,BARD (C.R.) INC,Health Care Equipment & Supplies,0.004990183140871965,0.0333398338999375,0.32480587294808577,-0.04777703449918459,0.07720646204762611
5,9984.0,BARNES GROUP INC,Machinery,-0.2120938754799352,-0.24229803818211273,-0.07623669707808091,-0.0039843588303049545,0.0590984586053188
