labels,cik,conm,industry,Coord1,Coord2,2,3,4
3,1750.0,AAR CORP,Aerospace & Defense,0.053917625724875316,0.007181728971805402,0.00680819920202402,0.040803538965637084,0.0014796408375286505
5,1800.0,ABBOTT LABORATORIES,Health Care Equipment & Supplies,0.02208188295178221,-0.10226484578972767,0.1538913144929382,0.10594439651711754,-0.004012563055022503
8,2034.0,ACETO CORP,Health Care Providers & Services,0.03228732326998492,-0.06582573296155446,-0.11191428618981153,-0.07367130199581631,0.05044170139701386
4,2135.0,AFFILIATED COMPUTER SERVICES,IT Services,-0.09966684242101785,0.04582092089900852,-0.06002656610618925,-0.003877669072259849,-0.01709606558206985
3,2488.0,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.06423104772027403,0.007756456615578801,0.017992369070183457,-0.009439972640954263,-0.03465014764341281
4,2491.0,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.07981245131126471,0.01825175492323902,-0.05089737322012102,0.004456192400307812,-0.017291678396643268
0,2809.0,AGNICO EAGLE MINES LTD,Metals & Mining,-0.21303222488267617,0.176760243312263,0.07213839177425717,0.05091151793786047,0.03223704927613638
8,2969.0,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.03170318797594244,-0.034323619657698305,0.03991272878562441,0.037152986282500806,0.025404313138997714
9,3116.0,AKORN INC,Pharmaceuticals,-0.07597393747753359,-0.03234157076562011,-0.012090320987692494,0.09082544004684683,-0.025855229603662336
8,3453.0,MATSON INC,Marine,0.02894004743307114,-0.06615187222304002,-0.004830892592870248,0.04409250227033931,0.030456818033432295
4,3673.0,ALLEGHENY ENERGY INC,Electric Utilities,-0.09966684242101753,0.045820920899008764,-0.06002656610618939,-0.0038776690722594847,-0.017096065582069976
9,4127.0,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,-0.07310072471138732,-0.0040162293062328295,-0.007189461490096816,0.05284136453171273,-0.05210970356454484
9,4281.0,ARCONIC INC,Aerospace & Defense,-0.13277985250557234,0.04342392607380343,0.07234662680447325,0.0936334814503807,-0.116642609943907
1,4447.0,HESS CORP,"Oil, Gas & Consumable Fuels",0.1839745349902979,0.1511079077454278,0.019248628363374952,-0.11431895817710164,0.02001365465234571
