labels,cik,conm,industry,Coord1,Coord2,2,3,4
6,1750.0,AAR CORP,Aerospace & Defense,0.024700648523668517,0.02926592667450518,-0.030712344421794217,0.038875763103428156,0.0022844913038809708
9,1800.0,ABBOTT LABORATORIES,Health Care Equipment & Supplies,0.03312119696329937,-0.10008420884197604,-0.017109381332942354,0.20274616337063125,-0.007355077463399146
0,2034.0,ACETO CORP,Health Care Providers & Services,0.046821439042300586,-0.08070848875206428,0.04714025003469612,-0.13806157360379082,0.023181015816062547
2,2135.0,AFFILIATED COMPUTER SERVICES,IT Services,-0.120242040169349,0.03625841444937026,-0.04009149308487873,-0.035932910022809746,-0.0067848472729189185
6,2488.0,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.08950571140428261,-0.02720456048270829,0.01164951499357292,0.05797724537933646,-0.009359260384879142
2,2491.0,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.1132520941229599,0.02739825380574349,-0.041514238467878745,-0.029575629571811257,-0.012783072603629226
8,2809.0,AGNICO EAGLE MINES LTD,Metals & Mining,-0.24824237988043102,0.10546473252016555,0.0963450158022515,0.07843016520316674,0.06935062114372113
1,2969.0,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.004798033912019583,-0.011586363284170524,-0.006608959438469484,0.06084405505242457,-0.001705040449818272
1,3116.0,AKORN INC,Pharmaceuticals,-0.017115010317178783,-0.07568431785599365,0.021396885633100708,0.021898028523924622,0.036608234854606014
1,3453.0,MATSON INC,Marine,0.07973613278516165,-0.1177154826178726,0.009628721014681742,0.01946661926907623,0.05867239608553903
2,3673.0,ALLEGHENY ENERGY INC,Electric Utilities,-0.120242040169348,0.036258414449369454,-0.04009149308487938,-0.03593291002280944,-0.006784847272919267
2,4127.0,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,-0.09040058663946199,-0.0020507344295852955,-0.06413440632900708,0.029543808224034053,-0.01699451620516841
9,4281.0,ARCONIC INC,Aerospace & Defense,0.022294376310416957,-0.14026204230483982,0.05382879376969166,0.16772163798764841,-0.007863295092747965
5,4447.0,HESS CORP,"Oil, Gas & Consumable Fuels",0.2137992113257811,0.1712510667772347,0.116168690171465,-0.07652180333298002,0.022771173934212526
4,4904.0,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.22992787753293745,-0.12473830477637342,0.15663287222107553,0.016616652783977722,-0.04558896024318552
7,4962.0,AMERICAN EXPRESS CO,Consumer Finance,0.05886988084636979,-0.0024756535730582198,-0.05488227449539701,0.019570038474876313,0.006484788100574063
1,4977.0,AFLAC INC,Insurance,-0.014624997224408147,0.006305436087277472,-0.024925600176723923,0.03833140720731998,-0.029753211995170465
2,5133.0,AMERICAN GREETINGS  -CL A,Household Durables,-0.12024204016934807,0.036258414449369544,-0.040091493084879644,-0.03593291002280962,-0.006784847272919077
2,5272.0,AMERICAN INTERNATIONAL GROUP,Insurance,-0.032979869023312805,0.030295977591395726,-0.044154043563962186,-0.009774532039947196,-0.05347888706202687
7,5513.0,UNUM GROUP,Insurance,0.09374646880276108,0.0413338482407615,-0.06635054102918352,-0.01644396809917989,-0.07638982377642216
2,5768.0,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,-0.0516752852941355,0.011936198878885652,-0.019079484068758402,-0.023314182721470376,-0.11520496041178846
6,5981.0,AMERICAN VANGUARD CORP,Chemicals,0.029839961343121592,0.03979479471074427,-0.007201478053011209,0.008682006346568854,0.017320375004850938
9,6201.0,AMERICAN AIRLINES GROUP INC,Airlines,0.12671294864133187,-0.29451592161668577,-0.05563367185616844,0.07123608033283442,0.10763499551858756
1,6281.0,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.007030464701742616,-0.023108988809781468,-0.04664755963322885,0.0274069007464327,-0.016925519344257962
1,6284.0,ANALOGIC CORP,Health Care Equipment & Supplies,-0.014063388548372305,-0.04234890500635791,-0.03694500304067825,-0.03710823147692272,0.01073253953190264
5,6769.0,APACHE CORP,"Oil, Gas & Consumable Fuels",0.13572488304932157,0.2004177790508382,0.14625647686986828,-0.04548314005876426,-0.036837210462789156
7,6845.0,APOGEE ENTERPRISES INC,Building Products,0.05017979332917474,-0.010639828480205034,0.012541972034664561,-0.04228981421836067,-0.014291507600992978
2,6885.0,STAGE STORES INC,Specialty Retail,-0.041631071741156295,-0.007404995445232631,-0.025804011125206423,-0.09445070874691713,0.04530053418693308
1,6951.0,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,0.02010824120379117,-0.03292324131306453,-0.05669853374147361,0.07481572255752174,-0.03824821484840377
7,6955.0,ENERPAC TOOL GROUP CORP,Machinery,0.08346023081022676,0.011356898027630754,0.0032788166666566387,-0.010826256481181771,-0.025435104289556674
6,7084.0,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.009479816752987456,0.06133108995411606,0.008999067736268131,0.01441565373377299,-0.016231335083924627
5,7332.0,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",0.08466863457512044,0.19395769769142665,0.17343437209287307,-0.11288672130735891,-0.08228327629789522
1,7536.0,ARROW ELECTRONICS INC,"Electronic Equipment, Instruments & Components",-0.0153328608273006,-0.02468582020496352,-0.03447790828077638,0.027918087154317716,-0.002245169185572282
7,7789.0,ASSOCIATED BANC-CORP,Banks,0.15332692058989347,-0.014078027983671016,-0.05980241122090077,-0.07918681365350713,-0.019293802444264003
5,8411.0,ATWOOD OCEANICS,Energy Equipment & Services,0.09493709811893156,0.1672392105504917,0.08413826204328116,0.019287287472880645,-0.005860478229287932
1,8670.0,AUTOMATIC DATA PROCESSING,IT Services,0.04546515741002954,-0.06098388206556053,0.057247715729173754,-0.030490063419037268,0.024018664105527162
1,8818.0,AVERY DENNISON CORP,Containers & Packaging,0.03473798969021846,-0.046009190569885,0.011212829873427158,0.08960063339349536,-0.0025283533450762953
1,8858.0,AVNET INC,"Electronic Equipment, Instruments & Components",0.0003563035107372373,-0.035474707743676795,-0.02359003357281584,-0.02823752827717923,0.0033797088404135603
6,8868.0,AVON PRODUCTS,Personal Products,0.04150320063391554,0.17398008053151026,-0.030593782777041452,0.11885892384542066,-0.02244329724532262
7,8947.0,AZZ INC,Electrical Equipment,0.04884898161079685,-0.027597095814953343,0.014731484377620573,-0.06109148038068684,-0.04030094907612697
1,9092.0,BADGER METER INC,"Electronic Equipment, Instruments & Components",-0.001914998859120089,-0.040246477606183814,-0.014249382433364752,-0.004524359675799955,0.07508975995795351
1,9326.0,BALCHEM CORP  -CL B,Chemicals,0.01581867598439727,-0.0029978454317436537,-0.026424761623139045,-0.04914004438754236,0.07253837864771799
2,9342.0,BALDOR ELECTRIC CO,Electrical Equipment,-0.12024204016934831,0.036258414449369475,-0.04009149308487958,-0.03593291002280941,-0.006784847272918889
6,9389.0,BALL CORP,Containers & Packaging,-0.018841077937679977,0.008289108717685675,-0.05854785327098815,0.08859807340988883,-0.10202088138721913
6,9631.0,BANK OF NOVA SCOTIA,Banks,0.04994018127934585,0.09315984759103602,0.015254370704543363,0.04913532988634264,-0.1081061533778
1,9892.0,BARD (C.R.) INC,Health Care Equipment & Supplies,-0.11656834337493985,-0.09084697455411231,0.00822302193312172,0.040279693576902496,-0.00952297343877731
7,9984.0,BARNES GROUP INC,Machinery,0.09622864590807621,-0.08367126401620009,-0.04549784000232537,0.012803395920696037,0.04091519938845523
6,10456.0,BAXTER INTERNATIONAL INC,Health Care Equipment & Supplies,-0.01842423417237034,-0.01088396382273926,0.017651815448906857,0.1434685480174543,0.04542234017149084
1,10795.0,BECTON DICKINSON & CO,Health Care Equipment & Supplies,0.01963346041539066,-0.12182050829680671,0.007115724661982929,0.0865287728692743,-0.014671068679934098
1,11199.0,BEMIS CO INC,Containers & Packaging,0.001176650314464869,-0.029098044966964158,0.036943452283613974,-0.000936277194091781,-0.01806912664336269
1,11544.0,BERKLEY (W R) CORP,Insurance,0.0007317067695569556,-0.04775948841605099,0.018505404800744113,-0.0230372787718394,-0.024698345457919425
1,12208.0,BIO-RAD LABORATORIES INC,Life Sciences Tools & Services,0.04134909033399455,-0.050742061384198574,-0.06968169784202075,-0.0050182119206757594,0.04681343320285159
2,12355.0,BLACK & DECKER CORP,Household Durables,-0.12024204016934835,0.03625841444936948,-0.0400914930848795,-0.03593291002280943,-0.006784847272919002
2,12659.0,BLOCK H & R INC,Diversified Consumer Services,-0.1688821844327767,-0.10024473785439621,-0.04004677962535857,-0.08799162728514852,0.03792391771872565
6,12927.0,BOEING CO,Aerospace & Defense,0.01594048520904908,-0.006033992119035749,-0.04019118356113938,0.09284792392813776,-0.014185504744896908
2,12978.0,OFFICEMAX INC,Specialty Retail,-0.12024204016934834,0.03625841444936953,-0.04009149308487947,-0.03593291002280946,-0.006784847272918966
2,13610.0,BOWNE & CO INC,Commercial Services & Supplies,-0.12024204016934828,0.036258414449369517,-0.04009149308487946,-0.035932910022809475,-0.006784847272918887
1,14195.0,BRIGGS & STRATTON,Machinery,0.010668032121678278,-0.04636646077364519,-0.004861416489360851,-0.06795138803876687,0.05930350858257797
1,14272.0,BRISTOL-MYERS SQUIBB CO,Pharmaceuticals,0.008978392097965809,-0.10670102487152971,0.0005998632224647009,0.009499483773078306,-0.0002339868718358804
1,14693.0,BROWN FORMAN CORP,Beverages,-0.06983348977699452,-0.03525011362225587,-0.019621083567800835,0.06725635457240554,-0.027912714485808007
0,14707.0,CALERES INC,Specialty Retail,0.0012055698190529976,-0.03107384718659981,-0.044171199854470454,-0.11134366125795969,0.07247020746511479
1,14930.0,BRUNSWICK CORP,Leisure Products,0.036324316189225776,-0.041346679707804944,-0.006604386517384056,0.002476315601925604,0.03583736914993649
7,15615.0,MASTEC INC,Construction & Engineering,0.033658859329942795,0.048780505020124564,-0.06609610467934651,-0.021653073185750778,-0.010967678185311849
6,16040.0,CABOT CORP,Chemicals,0.04173414585316972,0.034816548729556036,0.02055426027412805,0.04919641767689449,0.0527024787177394
7,16058.0,CACI INTL INC  -CL A,IT Services,0.07278955061742033,-0.053313048394436,-0.055754769170901955,0.027108485277170004,0.051633234741008525
2,16160.0,CAL-MAINE FOODS INC,Food Products,-0.048215118301561395,0.03856940748548478,-0.05511285781367532,-0.10657571155244203,-0.005771810386691203
4,16732.0,CAMPBELL SOUP CO,Food Products,-0.12567359900177413,-0.04236509999408977,0.10432966929493089,-0.08235593252699107,-0.026224174042961852
1,16868.0,CANADIAN NATIONAL RAILWAY CO,Road & Rail,-0.03935406037260412,-0.08724892396445678,-0.007745881048958597,-0.002300583880613928,0.01472175024782619
2,16873.0,NEXEN INC,"Oil, Gas & Consumable Fuels",-0.12024204016934831,0.036258414449369475,-0.04009149308487946,-0.03593291002280946,-0.006784847272918916
1,16875.0,CANADIAN PACIFIC RAILWAY LTD,Road & Rail,0.039094305285608325,-0.022648260216882817,-0.04356531770970074,-0.0010811924353023698,0.015048215768510101
2,16918.0,CONSTELLATION BRANDS,Beverages,-0.1086999473252772,-0.02935870649939553,0.05401561715627058,-0.005365076595296922,-0.03487867422383179
1,16988.0,CANON INC,"Technology Hardware, Storage & Peripherals",-0.05020921600913558,0.0017640977452901792,-0.04941297060669888,0.0774674306544271,-0.013739406581767763
0,17843.0,CARPENTER TECHNOLOGY CORP,Metals & Mining,0.1564191452581165,0.0657529437757353,0.01991309484291981,0.04672798636282756,0.07955692052464867
2,18061.0,CASCADE CORP,Machinery,-0.12024204016934831,0.036258414449369475,-0.04009149308487946,-0.03593291002280946,-0.006784847272918916
2,18172.0,CASTLE (A M) & CO,Trading Companies & Distributors,-0.03125936890583572,0.1031666047735156,0.01813146732377049,-0.062249608366573485,-0.005227634642633646
6,18230.0,CATERPILLAR INC,Machinery,0.08445288118608611,0.06206557285522342,0.010697489106036653,0.10323635926826102,0.04426284968536758
2,18255.0,CATO CORP  -CL A,Specialty Retail,-0.0747892697602082,0.02625954777596125,0.06131704036760095,-0.1252852530280986,0.0078509015443741
7,18349.0,SYNOVUS FINANCIAL CORP,Banks,0.10016522594189586,-0.031171593084507808,-0.05649539463120339,-0.07040118669453245,-0.05507346758488181
6,18396.0,CDI CORP,Professional Services,0.0313318708663895,0.0794874319034615,-0.0024355259414400154,0.04719938003313548,-0.036128454242676314
2,18498.0,GENESCO INC,Specialty Retail,-0.02474495017412574,0.05153795370707779,-0.011136186739800656,-0.12351705859228052,0.023207236559759474
2,18808.0,CENTRAL VERMONT PUB SERV,Electric Utilities,-0.12024204016934831,0.036258414449369475,-0.04009149308487946,-0.03593291002280946,-0.006784847272918916
8,18926.0,CENTURYLINK INC,Diversified Telecommunication Services,-0.07053844833527702,0.08911475864214159,0.06893592377389386,0.08096233730693621,0.10355820257587647
2,18937.0,CERADYNE INC,Aerospace & Defense,-0.12024204016934831,0.036258414449369475,-0.04009149308487946,-0.03593291002280946,-0.006784847272918916
0,19411.0,MAGELLAN HEALTH INC,Health Care Providers & Services,0.0917311256415477,-0.00695427043007775,-0.10994995231213459,-0.061652219465128444,0.1810330867505081
1,19446.0,CANTEL MEDICAL CORP,Health Care Equipment & Supplies,0.00499255919007977,-0.07056818509839552,-0.056533959094497106,-0.029976247936991773,-0.016191929823528323
2,19520.0,CHATTEM INC,Personal Products,-0.12024204016934831,0.036258414449369475,-0.04009149308487946,-0.03593291002280946,-0.006784847272918916
1,19584.0,CHEMED CORP,Health Care Providers & Services,0.019187072413607894,-0.09465296405220057,-0.013509465683655634,0.037882457722383786,-0.053053857381398895
7,19612.0,TCF FINANCIAL CORP,Banks,0.15289161260497627,-0.007937970039365005,-0.08373113554649789,-0.08995419581780204,-0.01771142143565226
7,19617.0,JPMORGAN CHASE & CO,Banks,0.06670291637625166,0.009495893070792672,-0.09771994084452021,-0.03110265080603566,-0.06199800039352176
1,20171.0,CHUBB CORP,Insurance,-0.11530319638336595,-0.09632365839690779,-0.04513207597008076,-0.02584455128646095,-0.05356436335682635
7,20212.0,CHURCHILL DOWNS INC,"Hotels, Restaurants & Leisure",0.04440639476449213,-0.05630509961717128,-0.050338741657302254,-0.020991989230204927,-0.020001083535463975
1,20286.0,CINCINNATI FINANCIAL CORP,Insurance,-0.03200961324094764,-0.08108568237949447,0.012314848720768375,-0.016301929435179968,-0.007398321191806138
8,20520.0,FRONTIER COMMUNICATIONS CORP,Diversified Telecommunication Services,-0.02171664841299105,0.1772299279440936,0.0364945497272725,-0.015532322242909917,0.09914345141484458
6,20740.0,CLARCOR INC,Machinery,0.07365474010107952,0.036912520660159355,0.014094216374164716,0.03693146033945362,-0.0736691927812881
4,21076.0,CLOROX CO/DE,Household Products,-0.14858092177694343,-0.1451086065673978,0.07747019439843555,-0.03196039241567852,-0.030197479519689707
2,21344.0,COCA-COLA CO,Beverages,-0.10094615375924051,-0.013468766181737115,0.03725700834404224,0.04004915213653536,-0.0882765765008903
1,21510.0,COHERENT INC,"Electronic Equipment, Instruments & Components",0.010483527530964556,-0.05174881971641493,0.002279126473993388,-0.015057607591516918,0.029549119759349297
1,21535.0,COHU INC,Semiconductors & Semiconductor Equipment,0.017301885067826567,0.006576237422557741,-0.000983502302598283,-0.029474528005431596,-0.006069250823011843
1,21665.0,COLGATE-PALMOLIVE CO,Household Products,-0.08284346914970957,-0.056207673810523016,0.0698920361443392,0.03743236436799522,-0.07215381740576192
7,22356.0,COMMERCE BANCSHARES INC,Banks,0.1373532058384095,-0.041472985380686354,-0.05539382652548269,-0.09470301809416415,-0.011210015472729122
7,22444.0,COMMERCIAL METALS,Metals & Mining,0.12343144370990111,0.07363517297386875,-0.06824729573873597,-0.05692393860574525,0.022092616842768312
