labels,cik,conm,industry,Coord1,Coord2,2,3,4
0,1750,AAR CORP,Aerospace & Defense,-0.11529118333700017,-0.10867912533150566,-0.004032683558872875,-0.007767769590558414,0.00851688659955622
8,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,-0.11875543008617073,-0.11207231582490466,-0.0034592826283088123,-0.008629475937940834,0.009318007272881996
0,2034,ACETO CORP,Health Care Providers & Services,0.32667213606456885,-0.05379166880959844,0.07757376995169595,0.05748315239559104,0.04350200191660219
0,2135,AFFILIATED COMPUTER SERVICES,IT Services,-0.12269641312846656,-0.1191722145831927,-0.004870777898285671,-0.010882664852020907,0.014007525517495746
1,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,-0.1248771564255716,-0.1202536991046624,-0.008686319130430862,-0.010091140746928956,0.018625950125683403
0,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",0.41733342553086306,-0.04522580046553799,0.13612983584312727,0.054434451141055565,0.04730358280870659
0,2809,AGNICO EAGLE MINES LTD,Metals & Mining,-0.1277962406201923,-0.12485488580100178,-0.008250723578622287,-0.013505262830579496,0.019935981859005
0,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,-0.11529118333700004,-0.1086791253315044,-0.0040326835588720585,-0.007767769590557877,0.008516886599556241
5,3116,AKORN INC,Pharmaceuticals,-0.12687383321844384,-0.12469938015084116,-0.007825334170685322,-0.013236606384181926,0.019910010824353667
8,3453,MATSON INC,Marine,-0.17680540661340952,0.31128395763778877,0.014179773513605028,0.02190079549911286,0.016463283225753005
8,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.11534905034258186,-0.07661336075786569,0.013008100972649551,-0.014767634295062506,-0.013262596075365533
0,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.03568600127688301,0.06029758445976003,0.006425904074199241,-0.04043380522500724,0.18526570669318645
0,4281,ARCONIC INC,Aerospace & Defense,-0.11529118333699863,-0.1086791253315033,-0.004032683558872591,-0.00776776959055781,0.008516886599556085
3,4447,HESS CORP,"Oil, Gas & Consumable Fuels",-0.11529118333699859,-0.10867912533150295,-0.004032683558872517,-0.007767769590557886,0.008516886599556003
1,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,0.3927611861033886,-0.02015555957433493,-0.019419561011890622,-0.07983775818110106,-0.017010542748998537
0,4962,AMERICAN EXPRESS CO,Consumer Finance,0.35979633039777736,-0.03329212207111609,0.05336167890693322,-0.026113724909554825,0.02899668508674837
8,4977,AFLAC INC,Insurance,-0.11529118333699824,-0.10867912533150277,-0.004032683558872438,-0.007767769590557748,0.00851688659955599
0,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.31175818852909754,-0.034744992970833624,0.081167834125836,-0.06166994221828067,0.04562640523846764
9,5272,AMERICAN INTERNATIONAL GROUP,Insurance,-0.12570177642393257,-0.10056386294123039,0.014133794196516662,-0.002735195868377024,-0.010670711455060447
1,5513,UNUM GROUP,Insurance,0.31756089839064006,0.10479578986947996,-0.1689687883999022,0.06162161698658899,0.11277075294027625
0,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,0.4942503642750999,-0.022263342380152415,0.06935823000629378,0.012642952441998,0.009707655310357638
4,5981,AMERICAN VANGUARD CORP,Chemicals,-0.1221638551354971,-0.11750767795494241,-0.0023334018533478036,-0.011091248079730647,0.014940792156396383
0,6201,AMERICAN AIRLINES GROUP INC,Airlines,-0.16049934876136632,0.13650339353689225,0.06981240568428862,-0.021137439889038125,-0.08365746599966004
0,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,-0.11529118333699856,-0.10867912533150349,-0.004032683558872631,-0.007767769590557744,0.008516886599555778
0,6284,ANALOGIC CORP,Health Care Equipment & Supplies,-0.1289862191974107,-0.12742057970665654,-0.008269205025891804,-0.014535875974848272,0.02256812884875267
9,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",-0.119976277186321,-0.11589002592290051,-0.0038594860422642304,-0.010108068007084503,0.012829592117939305
0,6845,APOGEE ENTERPRISES INC,Building Products,0.36651090960367394,0.13156335512731174,-0.32611310927148424,0.08182502913997035,-0.028945384609917576
6,6885,STAGE STORES INC,Specialty Retail,-0.11755448600395106,-0.10964939803172377,-0.0023271218889526555,-0.005108947264280776,0.008110837829231493
0,6951,APPLIED MATERIALS INC,Semiconductors & Semiconductor Equipment,-0.13839215251774287,0.22700450165574507,-0.1836797527509018,0.02924906834183161,0.21352574573867578
0,6955,ENERPAC TOOL GROUP CORP,Machinery,-0.12151614963631494,-0.11683532089685596,-0.0045845519485893165,-0.011411268327919992,0.0126745569024484
0,7084,ARCHER-DANIELS-MIDLAND CO,Food Products,-0.11774870700686817,-0.11194406382104684,-0.004451307741062136,-0.008715264604776412,0.009774387059495552
8,7332,SOUTHWESTERN ENERGY CO,"Oil, Gas & Consumable Fuels",-0.1349954236616197,-0.13404462201885115,-0.01158192881340235,-0.014509089114489369,0.027257000724591068
