labels,cik,conm,industry,Coord1,Coord2,2,3,4
1,1750,AAR CORP,Aerospace & Defense,0.13234835811094142,0.0050126475030373725,-0.00515851029479264,-0.0036014243362537126,-0.00939836949950132
8,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,0.14200509488946214,0.004885034557181924,-0.007533741775094546,-0.009806582707080458,0.024811466529591406
4,2034,ACETO CORP,Health Care Providers & Services,0.013782648894806748,-0.07331457438767884,0.12699458332382832,0.44877307464566707,-0.019567934007951017
4,2135,AFFILIATED COMPUTER SERVICES,IT Services,0.14334196634976867,0.0033257234726294105,-0.013822384650305603,-0.027328761746700188,0.3007005265236226
2,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.1534908274919191,0.003374344647611845,-0.022073331635846804,-0.05862452296937395,0.6364215965252604
1,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.2841573053079944,-0.00013954855908803517,-0.19832379425017255,0.20422423225485264,0.0054690746229318805
1,2809,AGNICO EAGLE MINES LTD,Metals & Mining,0.14237786025365753,0.006975700181724508,-0.014383482224795602,-0.015577363573946509,0.07203241236257915
1,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.13234835811094184,0.005012647503036673,-0.005158510294792664,-0.0036014243362565727,-0.0093983694994987
2,3116,AKORN INC,Pharmaceuticals,0.1323483581109409,0.005012647503036709,-0.005158510294792857,-0.003601424336255241,-0.009398369499498455
1,3453,MATSON INC,Marine,-0.09157064553784439,-0.11093756220288484,-0.17825801836405264,0.06625193434220493,-0.012927725674249626
3,3673,ALLEGHENY ENERGY INC,Electric Utilities,0.03387929503066333,0.10783725724648818,0.018395193880779377,-0.03593162349497539,-0.008609043494495712
1,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,-0.20900015490649854,-0.2967406138506755,-0.09633564305782737,-0.06203746924166474,0.1175482116389089
1,4281,ARCONIC INC,Aerospace & Defense,0.1486706977140889,0.005750343560709771,-0.02178197485414064,-0.0006112583396209057,-0.109518280103888
9,4447,HESS CORP,"Oil, Gas & Consumable Fuels",0.13234835811094034,0.005012647503036672,-0.005158510294792864,-0.0036014243362546554,-0.00939836949950017
6,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.01913263988994128,-0.17522166565061098,0.07973906393154848,0.02093106025880572,-8.768012227480847e-05
1,4962,AMERICAN EXPRESS CO,Consumer Finance,-0.24121201968301706,-0.008832804069789221,0.15348726183377798,-0.060403010012754596,-0.002336446410727217
8,4977,AFLAC INC,Insurance,0.1323483581109397,0.00501264750303642,-0.0051585102947931255,-0.0036014243362551975,-0.009398369499500236
1,5133,AMERICAN GREETINGS  -CL A,Household Durables,0.02885141084127389,-0.08321377702336998,0.012402513227527083,0.19195239326400146,0.006260644692807285
2,5272,AMERICAN INTERNATIONAL GROUP,Insurance,0.13957684246366822,0.0028047764261619015,-0.015907771752533124,0.0015041137782829856,-0.021254365353351443
6,5513,UNUM GROUP,Insurance,-0.21818319573219488,-0.04008983778582113,-0.204072170529742,-0.19795811717218165,-0.049255546965974145
1,5768,AMERICAN SCIENCE ENGINEERING,Aerospace & Defense,-0.3464097537107083,-0.08227304241437565,0.16995934612849295,-0.08051643240341916,-0.002389529699835952
2,5981,AMERICAN VANGUARD CORP,Chemicals,0.14586346481960266,0.010228659706828848,-0.0047431072193588894,-0.008650358182255733,-0.03773989338510337
1,6201,AMERICAN AIRLINES GROUP INC,Airlines,-0.46875362052690644,-0.24002243893301412,-0.21171138591043104,-0.08772989296560198,-0.029361733590188354
1,6281,ANALOG DEVICES,Semiconductors & Semiconductor Equipment,0.1323483581109396,0.005012647503036313,-0.0051585102947930336,-0.003601424336255134,-0.009398369499499943
1,6284,ANALOGIC CORP,Health Care Equipment & Supplies,0.14580987392756514,0.005564939246403006,-0.012362965755845149,0.005024327227923043,-0.05991613185492983
9,6769,APACHE CORP,"Oil, Gas & Consumable Fuels",0.13335283647433355,0.021580253166091745,-0.0037956786237079002,0.034574911839524824,-0.009974249994430183
