labels,cik,conm,industry,Coord1,Coord2,2,3,4
6,1750,AAR CORP,Aerospace & Defense,0.13457757365268672,-0.09156072354253773,-0.009495919028885726,0.0018165389476239575,0.003310814002184229
9,1800,ABBOTT LABORATORIES,Health Care Equipment & Supplies,0.13700880257120754,-0.0946244094134652,-0.010673421823768781,0.001330218269450629,0.0033933176581639295
6,2034,ACETO CORP,Health Care Providers & Services,-0.2065171822993303,-0.07340908413975127,0.009893591240942043,-0.05291079147894005,-0.036606897084000126
6,2135,AFFILIATED COMPUTER SERVICES,IT Services,0.14629917227146946,-0.10516168848038301,-0.011440506657824678,0.0013775414069756048,0.009952773055127019
9,2488,ADVANCED MICRO DEVICES,Semiconductors & Semiconductor Equipment,0.1345775736526866,-0.09156072354253869,-0.009495919028886069,0.0018165389476240538,0.003310814002183585
6,2491,BALLY TECHNOLOGIES INC,"Hotels, Restaurants & Leisure",-0.22930481816930612,-0.0722527001056674,0.03494872330676523,-0.03466961672471593,-0.042857744913505066
6,2809,AGNICO EAGLE MINES LTD,Metals & Mining,0.14535348974797743,-0.10514155584969129,-0.013392579368992436,0.0009792047509767927,0.010020635204139632
6,2969,AIR PRODUCTS & CHEMICALS INC,Chemicals,0.13457757365268772,-0.09156072354253872,-0.009495919028886681,0.0018165389476244684,0.0033108140021842728
3,3116,AKORN INC,Pharmaceuticals,0.15900750347486736,-0.12499796845584271,-0.018586868460938,0.005033398703558649,0.01922444429177103
2,3453,MATSON INC,Marine,0.17665674740374857,0.37127990860261834,0.06134957862918533,-0.02146641400339131,0.05731536198375468
6,3673,ALLEGHENY ENERGY INC,Electric Utilities,-0.20430896101725268,0.04189636370593266,-0.14758793732721281,-0.16105620878083454,-0.09992573820378964
6,4127,SKYWORKS SOLUTIONS INC,Semiconductors & Semiconductor Equipment,0.05349720049324299,-0.10599721361279117,0.08964054957332558,-0.015846424142492196,-0.08872724638280251
6,4281,ARCONIC INC,Aerospace & Defense,0.14391797640173226,-0.10447493564264212,-0.012978565729480585,0.0029978957776661277,0.009311906530296324
5,4447,HESS CORP,"Oil, Gas & Consumable Fuels",0.13457757365268708,-0.09156072354253858,-0.009495919028886208,0.0018165389476241512,0.003310814002184471
5,4904,AMERICAN ELECTRIC POWER CO,Electric Utilities,-0.5145228521169255,-0.04350333791451195,0.024304575540259513,-0.030933030989987155,-0.008618713561787299
6,4962,AMERICAN EXPRESS CO,Consumer Finance,-0.34867228159553304,-0.056480937574748605,0.016986638972891807,-0.021888782774543373,-0.003330216558029806
